課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Business Intelligence with SQLServer: Create SQL Reports,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/business-intelligence-sqlserver-sql-reports,,"Microsoft SQL Servers, SQL, Relational Databases, Report Writing, Business Intelligence, Data Access, Databases, Business Analytics",,"Harrison Kong, Coursera Project Network"
Learn Next.js,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-nextjs,3 modules,"JavaScript Frameworks, TypeScript, Web Development, Performance Tuning, Full-Stack Web Development, Software Development, Front-End Web Development, Routing Protocols, User Interface and User Experience (UI/UX) Design, Server Side, Web Applications, UI Components, Web Development Tools, React.js","Getting Started with Next.js | Building Your First App with Routing | Components, Links & Dynamic Pages",Bob Ziroll
Compare Models with Experiments in Azure ML Studio,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/compare-models-with-experiments-in-azure-ml-studio,,"Microsoft Azure, Scikit Learn (Machine Learning Library), Plot (Graphics), Applied Machine Learning, Regression Analysis, Machine Learning, Jupyter, Data Visualization",,"Laura Ramov, Coursera Project Network"
"Human Capital: Teams, Unions, and Change Management",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/human-capital-teams-unions-and-change-management,2 modules,"Labor Relations, Team Management, Negotiation, Conflict Management, Talent Management, Diversity and Inclusion, Communication, Employee Engagement, Human Capital, Change Management, Human Resources, Organizational Change","Module 1: The Way Work Gets Done | Module 2: Teams, Unions, and Partners","Cheri Alexander, University of Michigan"
t-Tests of Hypotheses About Means,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/t-tests-of-hypotheses-about-means,7 modules,"Quantitative Research, Statistical Hypothesis Testing, Sample Size Determination, Statistical Methods, Probability Distribution, Statistical Analysis, Statistical Inference, Statistics, Data Analysis, Probability & Statistics, Research Design, Psychology, Regression Analysis",Learn With PsycLearn Essentials | PsycLearn Essentials APA Student Resources | The t-Statistic | One-Sample t-Test | Paired-Samples t-Test | Independent-Samples t-Test | Conclusion,"Mike Stadler, PhD, American Psychological Association"
Apple Certified Support Professional macOS 11,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-apple-certified-support-professional-macos-11-tn6yh,6 modules,"Desktop Support, Data Storage, Software Installation, Knowledge of Apple Software, Data Security, Technical Support and Services, Computer Networking, System Implementation, Knowledge of Apple Hardware, User Accounts, General Networking, System Support, Data Management, Mac OS, System Configuration, File Systems",Installation and Configuration | User Accounts | Data Management | Networking | Applications and Processes | Troubleshooting and Support,Packt - Course Instructors
Auto Machine Learning (AutoML) Using AutoGluon,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/automl-using-autogluon,,"Applied Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Amazon Web Services, Machine Learning, Predictive Modeling, Python Programming, Classification And Regression Tree (CART), MLOps (Machine Learning Operations), Prototyping",,"Ryan Ahmed, Coursera Project Network"
Business Intelligence con la Product Suite di Tableau,N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/business-intelligence-con-tableau,6 modules,"Data Presentation, Dashboard, Data Manipulation, Peer Review, Data Cleansing, Tableau Software, Interactive Data Visualization, Data Transformation, Business Intelligence, Data Integration, Data Sharing, Data Storytelling, Data Visualization Software",La Dashboard | I principi grafici | La ripartizione dei dati | Tableau Server | Tableau Prep | Peer Review Assignment,"Manuel Belgioioso, UniversitÃ  di Napoli Federico II"
Qualitative Methods for Quantitative People (with GenAI),N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/qualitative-methods-for-quantiative-people-with-genai,7 modules,"Data-Driven Decision-Making, Qualitative Research, Quantitative Research, Decision Making, Team Management, Artificial Intelligence, Resource Allocation, Analysis, Data Ethics, Communication, Data Visualization, Generative AI, Large Language Modeling, Data Synthesis, Unstructured Data, Prompt Engineering, Project Management",Course Welcome | Part 1: What is Qualitative Analysis | Part 2: Chatting with Your Data | Part 3: Qualitative Considerations | Part 4: Time is Our Most Valuable Asset | Part 5: A Tale of Three Hats | Course Wrap-Up,"Bennett Landman, Vanderbilt University"
"AWS Tools to Develop, Run, and Modernize .NET Workloads",N/A,N/A,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-tools-to-develop-run-and-modernize-net-workloads,1 module,"C# (Programming Language), Integrated Development Environments, Cloud Development, Amazon Web Services, Microsoft Visual Studio, Application Deployment, .NET Framework, Software Development Tools","AWS Tools to Develop, Run, and Modernize .NET Workloads","AWS Instructor, Amazon Web Services"
t-Tests of Hypotheses About Means,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/t-tests-of-hypotheses-about-means,7 modules,"Quantitative Research, Statistical Hypothesis Testing, Sample Size Determination, Statistical Methods, Probability Distribution, Statistical Analysis, Statistical Inference, Statistics, Data Analysis, Probability & Statistics, Research Design, Psychology, Regression Analysis",Learn With PsycLearn Essentials | PsycLearn Essentials APA Student Resources | The t-Statistic | One-Sample t-Test | Paired-Samples t-Test | Independent-Samples t-Test | Conclusion,"Mike Stadler, PhD, American Psychological Association"
"AZ-104: Azure Storage, Compute, Containers, and Automation",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-az-104-azure-storage-compute-containers-and-autoamtion-pps7c,6 modules,"Data Import/Export, Virtual Machines, System Configuration, Cloud Storage, Infrastructure as Code (IaC), Virtualization and Virtual Machines, Data Management, IT Automation, Microsoft Azure, Data Storage, Cloud Management, Cloud Computing, Kubernetes, Containerization, Scalability, Application Deployment",Manage Data in Azure Storage Accounts | Configure Azure Files & Azure Blob Storage | Automate Deployment of Resources by Using Templates | Create & Configure VMs | Create & Configure Containers | Create & Configure Azure App Service,Packt - Course Instructors
Hosting a Web App on Google Cloud Using Compute Engine Azure,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-hosting-a-web-app-on-google-cloud-using-compute-engine-azure-fawwl,,"Servers, Web Applications, Web Servers, Cloud Applications, Application Performance Management, Virtual Machines, Cloud Computing, Application Deployment, Google Cloud Platform, Cloud Hosting, Microsoft Azure, Load Balancing",,"Google Cloud Training, Google Cloud"
Digital Case Method,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/digital-case-method,4 modules,"Video Production, Course Development, Content Creation, Adobe Premiere, Video Editing, Storytelling, Multimedia, Photography, Artificial Intelligence, Post-Production",Module 1: The Digital Case - History and Current Use | Module 2: Creating a Student Case Program | Module 3: Visual Storytelling  - Production + Interviews | Module 4: Visual Storytelling  - Writing and Post,"Dr. Adam Stepan, Columbia University"
Deploying a Fault-Tolerant Microsoft Active Directory Environment,N/A,N/A,Advanced · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-deploying-a-fault-tolerant-microsoft-active-directory-environm-ieads,,"Active Directory, Firewall, SQL, Network Security, Network Planning And Design, Windows Servers, Cloud Computing Architecture, System Testing, Google Cloud Platform, Virtual Machines, Virtual Local Area Network (VLAN)",,"Google Cloud Training, Google Cloud"
Trello para Principiantes,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/trello-para-principiantes-kykmi,,"Project Planning, Telecommuting, Google Workspace, Slack (Software), Project Management, Workflow Management, Productivity Software, Collaborative Software, Microsoft Teams, Automation, Project Management Software",,"Daniel David Benavides SÃ¡nchez, Coursera Project Network"
AWS Cloud Essentials,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/aws-cloud-essentials,5 modules,"Amazon Web Services, Command-Line Interface, Cloud Storage, Cloud Computing, Cloud Computing Architecture, Identity and Access Management, Cloud Infrastructure, Amazon S3, Multi-Factor Authentication, Amazon Elastic Compute Cloud, Cloud Services, AWS Identity and Access Management (IAM), Security Controls, Scalability",Getting Started with AWS | IAM and AWS CLI | Compute Services in AWS | AWS Storage Options | Course Wrap-Up and Assessment,
Intro to Null Hypothesis Significance Testing with z-test,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/nhst-and-z-test,6 modules,"Statistical Methods, Data Literacy, Probability & Statistics, Statistical Analysis, Sampling (Statistics), Probability Distribution, Analytical Skills, Statistical Inference, Data Analysis, Quantitative Research, Statistical Hypothesis Testing",Learn With PsycLearn Essentials | Probability Distributions | Null Hypothesis Significance Testing | Evaluating Statistical Significance | Conclusion | PsycLearn Essentials APA Student Resources,"Mike Stadler, PhD, American Psychological Association"
ASP.NET Core MVC - Cross-Platform Development,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-asp-net-core-mvc-cross-platform-development-udgh6,7 modules,"Responsive Web Design, Bootstrap (Front-End Framework), .NET Framework, Data Validation, Model View Controller, Development Environment, OAuth, Web Applications, Databases, Version Control, Authentications, jQuery, Cross Platform Development, Microsoft Development Tools, GitHub",Introduction | Environment Setup | Setup ASP.NET Core MVC Application | Manipulating Website Views and Layout | Adding a Database | Customizing Views and Elements | Website Authentication,Packt - Course Instructors
Visual Studio Code for C# Developers,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-visual-studio-code-for-c-developers-jofk1,10 modules,"Git (Version Control System), Integrated Development Environments, C# (Programming Language), Microsoft Visual Studio, Debugging, Software Development Tools, .NET Framework, Development Environment, Configuration Management, Program Development",Introduction to the Course | Getting Started with Visual Studio Code | Create Your First Project | Editing in Visual Studio Code | Navigating in Visual Studio Code | Intellisense | Extensions | Debugging in Visual Studio Code | Working with Git and GitHub | Snippets,Packt - Course Instructors
AWS: Data Analytics,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-data-analytics,3 modules,"Amazon Web Services, Data Transformation, Apache Hive, Serverless Computing, Data Integration, Data Lakes, Applied Machine Learning, Data Processing, Big Data, Extract, Transform, Load, AWS Kinesis, Real Time Data, Apache Spark, Business Intelligence, AWS SageMaker, Amazon S3",Data Integration in AWS | Amazon Athena and Amazon EMR in AWS | Data Analytics and ML in AWS,Whizlabs Instructor
How to find customers by uploading contacts on Twitter,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/how-find-customers-uploading-contacts-twitter,,"Customer Acquisition Management, Target Audience, Facebook, Gmail, Customer Relationship Building, Social Media, Microsoft Outlook, Social Media Marketing, Data Import/Export, Digital Marketing, Instagram",,"Annette Billingsley, Coursera Project Network"
Enterprise Network Infrastructure,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-enterprise-network-infrastructure-pbclr,1 module,"Network Routing, Wireless Networks, Routing Protocols, Border Gateway Protocol, Network Protocols, Network Infrastructure, Open Shortest Path First (OSPF), Computer Networking, TCP/IP, Network Administration, Virtual Local Area Network (VLAN), Network Troubleshooting, General Networking, Local Area Networks, Network Switches",Infrastructure,Packt - Course Instructors
Building No-code Apps using Amazon Honeycode,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/building-no-code-apps-using-amazon-honeycode,1 module,"Application Development, Database Application, Automation, Spreadsheet Software, Version Control, Collaborative Software, Amazon Web Services, Data Management, Web Applications, Workflow Management, Cloud Applications, User Interface (UI) Design",Getting Started with Amazon Honeycode,
React and Typescript: Utility Types and Template Literals,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-react-and-typescript-utility-types-and-template-literals,,"Javascript, TypeScript, JavaScript Frameworks, Web Development, React.js, Web Development Tools, Application Development",,"Rudi Hinds, Coursera Project Network"
Data Analytics with Teradata,N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/data-analytics-for-business-with-teradata,,"Database Design, Data Integration, SQL, Text Mining, Teradata SQL, Database Management Systems, Database Architecture and Administration, Advanced Analytics, Exploratory Data Analysis, Business Intelligence, Data Architecture, Data Modeling",Getting Started with Teradata | Teradata: Improving Analysis and Storage | Teradata: Building Analytics Systems,Eric Grose
Google Cloud Compute and Scalability for Azure Professionals,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/google-cloud-computeload-balancing-for-azure-professionals,2 modules,"Firewall, Cloud Infrastructure, Google Cloud Platform, Load Balancing, Public Cloud, Virtualization and Virtual Machines, Network Routing, Multi-Cloud, Virtual Private Networks (VPN), Cloud Computing Architecture, Servers, Microsoft Azure, Scalability, Virtual Machines",Virtual Machines in Google Cloud | Load Balancing and Managed Instance Groups in Google Cloud,"Google Cloud Training, Google Cloud"
The Complete Pentesting and Privilege Escalation Course,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-the-complete-pentesting-and-privilege-escalation-course-pouet,9 modules,"Vulnerability Scanning, Authorization (Computing), Shell Script, Authentications, Web Services, Cryptography, Penetration Testing, Linux, Command-Line Interface, File Management, Microsoft Windows, Vulnerability Assessments, Virtual Machines, Scenario Testing, Cybersecurity",Introduction | Bandit | Wakanda | Mr. Robot | FristiLeaks | Linux Privilege Escalation | Windows Privilege Escalation | Arctic | Closing,Packt - Course Instructors
Learn Data Integration and Visualization with Elasticsearch,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-learn-data-integration-and-visualization-with-elasticsearch-mznly,3 modules,"Data Import/Export, Dashboard, Time Series Analysis and Forecasting, SQL, MySQL, Data Visualization Software, Apache Kafka, Data Pipelines, Data Transformation, Exploratory Data Analysis, Data Visualization, Histogram",Importing Data into Your Index - Big or Small | Using Aggregation | Using Kibana,Packt - Course Instructors
ASP.NET Core - SOLID and Clean Architecture (.NET 5 and Up),N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-asp-net-core-solid-and-clean-architecture-net-5-and-up-iqwi9,12 modules,"Systems Architecture, Software Architecture, Front-End Web Development, User Interface (UI), Unit Testing, Restful API, Object Oriented Design, Maintainability, .NET Framework, Debugging, ASP.NET, Integration Testing, API Design, C# (Programming Language), Development Testing, Microsoft Visual Studio, Authentications, Software Design Patterns",Course Introduction | Preliminary Concepts | Setting Clean Architecture Solution | Setting Up the Application Core | Setting Up Infrastructure Projects | Creating the API Project | Testing | Adding the UI | Securing API and UI | Complete Application Features | Value-Added Features | Summary and Closing,Packt - Course Instructors
Deploy and Monitor in Google Cloud for Azure Professionals,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/deploy-and-monitor-in-google-cloud-for-azure-professionals,2 modules,"Microsoft Azure, Cloud-Native Computing, Cloud Applications, Google Cloud Platform, Serverless Computing, Kubernetes, Containerization, Platform As A Service (PaaS), Application Deployment, System Monitoring",Applications in Google Cloud | Monitoring in Google Cloud,"Google Cloud Training, Google Cloud"
Microsoft Planner - Essential Training for Managing Projects,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-planner-essential-training-for-managing-projects,10 modules,"Project Management, Business Software, Workflow Management, Microsoft 365, Project Management Software, Collaborative Software, Project Coordination, Leadership and Management, Project Planning, Productivity Software",Get Ready to Organize and Optimize with MS Planner | Start Using Planner | View and Manage Plans and Tasks | Manage Plans and Members | Assign and Update Tasks | Work with All Planner Views | Boost Plan Visuals in the Board View | Connect and Customize in Planner | Advanced Task Customization | Final Assessment,"Keith Gibson, Knowledge Accelerators"
Efficient Scheduling with Microsoft Bookings,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/efficient-scheduling-with-microsoft-bookings,1 module,"Administrative Support, Time Management, Microsoft Outlook, Scheduling, Productivity, Calendar Management, Workflow Management, Microsoft 365, Automation, Setting Appointments, Microsoft Teams",Efficient Scheduling with Microsoft Bookings,"Phil Gold, Coursera Instructor Network"
Microsoft Excel إنشاء تقرير المصروفات باستخدام,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/microsoft-excel-iinsha-taqrir-almasrufat-biastikhdam,,"Spreadsheet Software, Expense Reports, Data Management, Data Import/Export, Expense Management, Accounting and Finance Software, Data Visualization, Financial Data, Finance, Microsoft Excel, Excel Formulas",,"Omnya Khaled, Coursera Project Network"
"AZ-104: Networking, Monitoring, and Backup Strategies",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-az-104-networking-monitoring-and-backup-strategies-pps7c,6 modules,"Cloud Security, Network Troubleshooting, Network Monitoring, System Monitoring, Network Administration, Microsoft Azure, Virtual Private Networks (VPN), Disaster Recovery, Load Balancing, Computer Networking, Network Security, Virtual Machines, Data Storage Technologies",Configure Virtual Networks | Configure Secure Access to Virtual Networks | Configure Load Balancing | Monitor Virtual Networking | Monitor resources by using Azure Monitor | Implement Backup and Recovery,Packt - Course Instructors
Amazon Q for beginners: Software Development with GenAI,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/amazon-q-for-beginners-software-development-with-genai,,"Vulnerability Scanning, Debugging, Integrated Development Environments, Software Development, Development Environment, Generative AI Agents, Web Applications, Amazon Web Services, TypeScript, Artificial Intelligence, Code Review, Microsoft Visual Studio",,"Angela Tao, Coursera Project Network"
"AI Strategy for Business Leaders with ChatGPT, ML & DL",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-ai-strategy-for-business-leaders-with-chatgpt-ml-dl-uel66,12 modules,"ChatGPT, Technology Strategies, Organizational Leadership, Risk Management, Emerging Technologies, Return On Investment, Cloud Platforms, Artificial Intelligence, Machine Learning, Business Ethics, Business Strategy, Google Cloud Platform, Project Management, Digital Transformation, Business Leadership, Business Transformation","Introduction | Current Status of AI | Updates On New AI Products | AI Case Studies | AI Predictions and Trends | Implementing AI in Business | Places to Find AI/ML Models, Data, Tools, etc. | Interviews with AI Consultants | Organizational Culture for AI | AI in Project Management | Challenges and Risks | Conclusion and Key Takeaways",Packt - Course Instructors
Smart Contracts - Blockchain Technology Applied,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-smart-contracts,3 modules,"Development Testing, Application Deployment, Vulnerability Assessments, Secure Coding, Code Review, Blockchain, Program Development, Development Environment, Application Security, Debugging",Fundamentals of Smart Contracts | Developing Smart Contracts | Advanced Smart Contract Concepts,Board Infinity
"Network Assurance, Security, and Automation",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-network-assurance-security-and-automation-9cfl7,3 modules,"Software-Defined Networking, Firewall, Security Controls, Chef (Configuration Management Tool), Network Monitoring, Network Administration, Real Time Data, Ansible, Network Protocols, JSON, Puppet (Configuration Management Tool), Automation, Application Programming Interface (API), Network Security, System Monitoring, Network Troubleshooting",Network Assurance | Security | Automation,Packt - Course Instructors
Deep Learning - Computer Vision for Beginners Using PyTorch,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-deep-learning-computer-vision-for-beginners-using-pytorch-zbw0x,12 modules,"Image Analysis, Data Manipulation, Artificial Neural Networks, NumPy, Deep Learning, Python Programming, Computer Vision, Pandas (Python Package), PyTorch (Machine Learning Library), Matplotlib",Welcome Aboard | Introduction to PyTorch and Tensors | Diving into PyTorch | AutoGrad in PyTorch | Creating Deep Neural Networks in PyTorch | CNN in PyTorch | LeNet Architecture in PyTorch | Optional Learning- Python Basics | Optional Learning - Mini Project with Python Basics | Optional Learning -Â Python for Data Science with NumPy | Optional Learning -Â Python for Data Science with Pandas | Optional Learning -Â Python for Data Science with Matplotlib,Packt - Course Instructors
Crea Presentaciones Informativas con Powerpoint,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/crea-presentaciones-informativas-con-powerpoint,,"Marketing, Microsoft PowerPoint, Presentations, Technical Communication, Verbal Communication Skills, Photo Editing, Digital Marketing, Productivity Software, Social Media, Multimedia, Editing",,"MarÃ­a Florencia Smith, Coursera Project Network"
Data Frameworks for Generative AI,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-frameworks-for-generative-ai,2 modules,"Large Language Modeling, Data Access, Data Quality, Data Strategy, Generative AI, Agentic systems, Data Management, Taxonomy, Prompt Engineering, Data Science, Data Security, Machine Learning, Data Architecture, Data Governance, Data Infrastructure, Information Architecture",Understanding Modern Data Strategy Fundamentals | Comprehensive Data Frameworks,"Fractal Analytics Academy, David Drummond, Fractal Analytics"
Innovating with Data and Google Cloud בעברית,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/innovating-with-data-google-cloud-iw,5 modules,"Customer experience improvement, Big Data, Google Cloud Platform, Data-Driven Decision-Making, Artificial Intelligence, Cloud Computing, Innovation, Looker (Software), Data Lakes, Data Management, Analytics, Business Intelligence, Unstructured Data, Digital Transformation, Machine Learning",×××× | ××××× 1: ××¢×¨× ×©× × ×ª×× ×× | ××××× 2: ××××× ×× ××ª×× ×©× × ×ª×× ×× | ××××× 3: ×××©× ××ª ××××¦×¢××ª ××××× ×××©××××ª | ×¡××××,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Advanced Techniques in Data Visualization,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/advanced-techniques-in-data-visualization,6 modules,"Color Theory, Data Mapping, Geospatial Information and Technology, Unstructured Data, Heat Maps, Tree Maps, Text Mining, Network Analysis, Data Storytelling, Interactive Data Visualization, Data Visualization Software",Course Introduction | Color | Interaction | Hierarchical and Network Visualization | Maps and Visualization | Text Visualization,"Jesus Caban, Johns Hopkins University"
Working with Integrated Development Environments,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/working-with-integrated-development-environments,2 modules,"Software Development Tools, Microsoft Visual Studio, Version Control, Unit Testing, Development Environment, Computer Programming Tools, Integrated Development Environments, Debugging",Week 1: What is an integrated development environment? | Week 2: Using IDEs,"Amy Brereton, University of Leeds"
Exam Prep SC-200: Microsoft Security Operations Analyst,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/exam-prep-sc-200-microsoft-security-operations-analyst-associate,6 modules,"Cloud Security, Threat Management, Endpoint Detection and Response, Cyber Operations, Cyber Threat Hunting, Vulnerability Management, Hybrid Cloud Computing, MITRE ATT&CK Framework, Computer Security Incident Management, Threat Detection, Microsoft Copilot, Malware Protection, Security Information and Event Management (SIEM), Endpoint Security, Incident Response, Azure Active Directory, Cyber Threat Intelligence, Microsoft Azure, Cloud Computing, Incident Management",Microsoft Defender XDR | Microsoft Defender for Endpoint | Microsoft Sentinel | Microsoft Defender and Sentinel: Unified Security Operations and Exposure Management | Microsoft Sentinel: Threat Hunting Services | Microsoft Security Copilot,Whizlabs Instructor
Working with Integrated Development Environments,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/working-with-integrated-development-environments,2 modules,"Software Development Tools, Microsoft Visual Studio, Version Control, Unit Testing, Development Environment, Computer Programming Tools, Integrated Development Environments, Debugging",Week 1: What is an integrated development environment? | Week 2: Using IDEs,"Amy Brereton, University of Leeds"
Crea una presentacion con Microsoft SWAY,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/crea-una-presentacion-con-microsoft-sway,,"Education Software and Technology, Web Content",,"Gisselle Curnutt, Coursera Project Network"
Foundations of Azure Infrastructure Design,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-foundations-of-azure-infrastructure-design-isoqd,4 modules,"Cloud Computing Architecture, Solution Design, Authorization (Computing), Microsoft Azure, Security Management, Authentications, Azure Active Directory, Network Monitoring, Event Monitoring, Role-Based Access Control (RBAC), System Monitoring, Infrastructure Security, Cloud Management, Data Governance, Personally Identifiable Information, Cloud Security, Information Management, Identity and Access Management, Cloud Infrastructure",Design a Solution for Logging & Monitoring | Design Authentication & Authorization Solutions | Design Governance | Design Identities & Access for Applications,Packt - Course Instructors
Building a ChatGPT AI with JavaScript - A Code-Along Guide,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-building-a-chatgpt-ai-with-javascript-an-code-along-guide-sz6bi,6 modules,"Application Programming Interface (API), Cascading Style Sheets (CSS), Javascript, Generative AI, React.js, Secure Coding, Development Environment, Debugging, Node.JS, Web Applications, Web Development Tools, ChatGPT, Microsoft Visual Studio, OpenAI",Setting Up the OpenAI ChatGPT Project | Client-Side Code for OpenAI ChatGPT | Client-Side Adding State and Hooks to the OpenAI ChatGPT Application | OpenAI API Setup and Documentation | Finish Styling the OpenAI Application | Generate API for OpenAI Configuration with ChatGPT,Packt - Course Instructors
Human Resource Stewardship for Churches,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/human-resources-hr-church-theology,4 modules,"Constructive Feedback, Supervision, Compensation Analysis, Goal Setting, Human Resource Management, Compensation and Benefits, Staff Management, Performance Management, Human Resources Management and Planning, Job Analysis, Recruitment, Human Resources, Performance Appraisal, Safety Training, Cultural Diversity","Creating a Theology of Human Resource Management | Finding, Keeping, and Stewarding the Right People | Managing Employees and Volunteers | Empathy, Compensation, and Cultural Humility","Russell Elmayan, Duke University"
Selenium Integration with CI/CD & Advanced Testing,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-selenium-integration-with-ci-cd-and-advanced-testing-i99qb,9 modules,"Browser Compatibility, Java, Test Automation, Jenkins, Version Control, Selenium (Software), Test Data, Git (Version Control System), SQL, MySQL, Software Testing, GitHub, Continuous Integration, CI/CD",Git - Version Control Tutorial | CI/CD Integration of Selenium Framework with Jenkins & GitHub | Understand Excel Data-Driven Testing Functions with Examples | Upload Download Functionalities with Selinium using External Excel Files | Cross Browser Testing with Selenium Grid | Selenium 4 Chrome Dev tools Protocol (CDP) Integration Concepts | Database Connection to Selenium Testcases | File Uploading (AUTO IT) and Downloading with Selenium | Cross Browser Testing on Cloud Using Third-Party Vendors,Packt - Course Instructors
Kubernetes for the Absolute Beginners - Hands-On,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-kubernetes-for-the-absolute-beginners-hands-on-j8pce,11 modules,"Docker (Software), Cloud Platforms, Containerization, Scalability, Amazon Web Services, Microservices, Application Deployment, General Networking, YAML, Kubernetes, Microsoft Azure, Google Cloud Platform","Introduction | Kubernetes Overview | Kubernetes Concepts | YAML Introduction | Kubernetes Concepts - Pods, ReplicaSets, Deployments | Networking in Kubernetes | Services | Microservices Architecture | Kubernetes on Cloud | Conclusion | Appendix - Setup Multi Node cluster using Kubeadm",Packt - Course Instructors
"Azure Data Engineering: Cosmos DB, SQL & Analytics",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-data-engineering-cosmos-db-sql--analytics,1 module,"System Monitoring, Dashboard, Azure Synapse Analytics, Data Architecture, Performance Tuning, Analytics, NoSQL, Cloud Computing Architecture, SQL, Process Optimization, Cloud-Native Computing, Data Storage, Transact-SQL, Business Intelligence, Microsoft Azure, Data Processing, Data Modeling, Scalability, Query Languages","Azure Data Engineering: Cosmos DB, SQL & Analytics","Christopher Klaus, Coursera Instructor Network"
Explore SAP Data Foundation using Looker Dashboards,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-explore-sap-data-foundation-using-looker-dashboards-uz5w3,,"Business Intelligence, Data-Driven Decision-Making, Order Fulfillment, Dashboard, Looker (Software), Data Visualization, Product Knowledge, Data Analysis, Customer Analysis, Sales, SAP Applications, Business Analysis, Google Cloud Platform, Business Analytics",,"Google Cloud Training, Google Cloud"
