課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
GenAI for Financial Controllers: Boosting Budget Accuracy,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-financial-controllers-boosting-budget-accuracy,1 module,"Budgeting, Business Intelligence, Automation, Data Visualization Software, Power BI, Data Visualization, Artificial Intelligence, Predictive Modeling, Generative AI, Forecasting, Financial Analysis, Financial Management, Dashboard, Tableau Software, Financial Forecasting, Microsoft Excel, Financial Modeling",GenAI for Financial Controllers: Boosting Budget Accuracy,"Aseem Singhal, Coursera Instructor Network"
Microsoft Copilot for Power BI: AI-Powered Report Insights,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-copilot-for-power-bi-ai-powered-report-insights,1 module,"Data Cleansing, Data Visualization Software, Microsoft Excel, Microsoft Copilot, ChatGPT, Data Modeling, Power BI, Data Integration, Dashboard, Data Analysis Expressions (DAX), Interactive Data Visualization, Data-Driven Decision-Making, Data Transformation, Data Manipulation, Business Intelligence",Microsoft Copilot for Power BI: AI-Powered Report Insights,"Sonali Sen Baidya, Coursera Instructor Network"
"Python, SQL, Tableau for Data Science",N/A,N/A,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/python-sql-tableau-data-science,,"Database Design, Matplotlib, AWS SageMaker, SQL, Tableau Software, Unsupervised Learning, Pandas (Python Package), Feature Engineering, Project Documentation, Machine Learning, Data Storytelling, A/B Testing",SQL for Data Science  (and Version Control with GitHub) | Python for Data Science (and Version Control with GitHub) | Data Visualization with Tableau and Microsoft Excel | Advanced Data Science Techniques (with AWS Integration) | Building a Real-World Data Science Solution,Professionals from the Industry
Integrando DevOps con Azure App Service,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/devops-azure-app-service,,"DevOps, Azure DevOps, Cloud Applications, Application Deployment, System Monitoring, Continuous Deployment, GitHub, Microsoft Azure",,"Nestor Nicolas Campos Rojas, Coursera Project Network"
GenAI for Financial Insights and Analysis with QUILL,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-financial-insights-and-analysis-with-quill,1 module,"Data-Driven Decision-Making, Text Mining, Financial Analysis, Financial Data, Analysis, Investment Management, Generative AI, Financial Statement Analysis, Financial Market, Financial Statements, Financial Forecasting, Market Intelligence, Artificial Intelligence, Workflow Management, Competitive Intelligence, Natural Language Processing",GenAI for Financial Insights and Analysis with QUILL,"Aseem Singhal, Coursera Instructor Network"
Netzkonvergenzstudien in der Finiten Elemente Methode,N/A,N/A,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/netzkonvergenzstudie-finite-elemente-methode,,"Numerical Analysis, Cloud Computing, Structural Analysis, Simulations, Mechanical Design, Engineering Analysis, Scientific Visualization, Finite Element Methods, 3D Modeling",,"Jousef Murad, Coursera Project Network"
Design and Implement Build and Release Pipelines,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-and-implement-build-and-release-pipelines-microsoft-devops,2 modules,"Release Management, Development Testing, Continuous Integration, Version Control, Test Engineering, YAML, DevOps, Infrastructure as Code (IaC), CI/CD, Application Deployment, Continuous Delivery, Azure DevOps, Software Versioning, Package and Software Management, Microsoft Azure, GitHub",Strategizing Package Management and Pipeline Testing | Implementing and Managing Pipelines and Deployments with Infrastructure as Code,Whizlabs Instructor
تصميم نظام تكنولوجيا المعلومات على Azure:إنشاء بنية تحتية,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/tasmim-nezam-tech-maalomat-azure-iinsha-benya-tahtya,1 module,"Virtual Private Networks (VPN), Microsoft Azure, Cloud Services, Virtual Machines, Infrastructure As A Service (IaaS), IT Infrastructure, Cloud Platforms, Virtualization, Cloud Computing, Cloud Infrastructure",ÙÙØ®Øµ Ø§ÙÙØ´Ø±ÙØ¹,"Iman kamal, Coursera Project Network"
AZ-204 Developing Solutions for Microsoft Azure,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-az-204-developing-solutions-for-microsoft-azure-qjfyc,16 modules,"Infrastructure As A Service (IaaS), Application Performance Management, Cloud Applications, Operational Databases, NoSQL, Data Storage Technologies, Cloud Storage, Authentications, Serverless Computing, Platform As A Service (PaaS), Microsoft Azure, Virtual Machines, Application Programming Interface (API), Identity and Access Management, Containerization, Encryption, Cloud Development",AZ-204 Course Welcome | AZ-204 Virtual Machines | AZ-204 Azure App Service | AZ-204 Containers | AZ-204 Function App | AZ-204 Azure Storage Accounts | AZ-204 CosmosDB | AZ-204 Azure Authentication | AZ-204 Data Encryption with Storage Accounts and SQL Database | AZ-204 Caching and Content Delivery Networks | AZ-204 Troubleshoot solutions by using Application Insights | AZ-204 Monitoring and Logging | AZ-204 Consuming Azure Services | Develop event-based solutions | AZ-204 Application Messaging | Wrap Up,Packt - Course Instructors
Introduction to Migration Center Servers Assessments,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-introduction-to-migration-center-servers-assessments-7gptc,,"IT Automation, Data Import/Export, Cloud Management, Microsoft Azure, Cloud Technologies, Cloud Infrastructure, Google Cloud Platform",,"Google Cloud Training, Google Cloud"
"Cryptography, Network Security, and Application Security",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-cryptography-network-security-and-application-security-3zle4,3 modules,"Cybersecurity, Virtualization, Malware Protection, Data Integrity, Public Key Infrastructure, Network Protocols, Application Security, Cloud Security, Network Security, OSI Models, Encryption, Wireless Networks, Firewall, Endpoint Security, Cryptography",Cryptography | Network and Communications Security | Systems and Application Security,Packt - Course Instructors
Intro to AngularJS,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-intro-to-angularjs-rwe5c,1 module,"Web Applications, HTML and CSS, Model View Controller, Javascript, Restful API, Application Frameworks, Data Mapping, Event-Driven Programming, JavaScript Frameworks, Routing Protocols, Ajax, JSON, UI Components",Intro to AngularJS,Packt - Course Instructors
Mastering BFSI Interviews: Resumes & Mock Interviews,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/mastering-bfsi-interviews,5 modules,"Verbal Communication Skills, Communication, Banking, LinkedIn, Financial Analysis, Storytelling, Finance, Financial Data, Business Writing, Relationship Building, Branding, Professional Networking, Interviewing Skills, Presentations",Resume Building and Cover Letters | Interview Skills and Mock Interviews | Group Discussions and Case Studies | Aptitude and Psychometric Tests | Personal Branding and Networking,Board Infinity
Cisco CCT Routing and Switching (100-490),N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-cisco-cct-routing-and-switching-100-490-jewsc,4 modules,"Network Routers, System Configuration, OSI Models, Network Administration, Command-Line Interface, iOS Development, General Networking, Computer Networking, Operating Systems, Microsoft Windows, Networking Hardware, Technical Support and Services, TCP/IP, Network Troubleshooting, Network Switches, Software Installation, Network Protocols",General Networking | Cisco Equipment and Hardware | Cisco IOS | Servicing Cisco Devices,Packt - Course Instructors
SQL for Data Science  (and Version Control with GitHub),N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/sql-for-data-science-and-version-control-with-github,5 modules,"Version Control, Relational Databases, Data Manipulation, Git (Version Control System), Data Transformation, Database Architecture and Administration, Database Design, Performance Tuning, Query Languages, Data Analysis, SQL, GitHub, Database Management, Data Cleansing","Introduction to SQL and Environment Setup | Data Querying, Aggregation & Joins | Advanced Query Techniques | Data Preparation, Management & Performance Optimization | Data Analysis Capstone",Professionals from the Industry
Intro to Vite,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-to-vite,1 module,"React.js, Front-End Web Development, TypeScript, Build Tools, Development Environment, Web Development Tools, Application Deployment, JavaScript Frameworks",Intro to Vite,Shant Dashjian
Cloud Operations and Troubleshooting,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-cloud-operations-and-troubleshooting-jij1j,2 modules,"Automation, Virtual Machines, System Monitoring, Microsoft Azure, Disaster Recovery, Cloud Security, Patch Management, Cloud Management, Network Troubleshooting, Continuous Monitoring, Cloud Computing",Cloud Operations and Support | Cloud Troubleshooting,Packt - Course Instructors
Cisco CCNP Security SNCF (Exam 300-710),N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-cisco-ccnp-security-sncf-exam-300-710-qwwhn,5 modules,"Firewall, Network Monitoring, Intrusion Detection and Prevention, Security Information and Event Management (SIEM), System Monitoring, Network Security, System Configuration, Network Administration, Application Deployment, Network Troubleshooting, Threat Management, Cyber Security Policies, Infrastructure Security, Network Performance Management, Configuration Management, Endpoint Security, Amazon Web Services, Virtual Private Networks (VPN)",Building a Practice Lab | Deployment | Management and Troubleshooting | Integration | Configuration,Packt - Course Instructors
Azure ML: Designing and Preparing Machine Learning Solutions,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-ml-designing-and-preparing-machine-learning-solutions,3 modules,"Continuous Monitoring, Data Management, Data Pipelines",Get started with Microsoft Data Analytics | Prepare a machine learning solution | Design a Machine Learning Solution,Whizlabs Instructor
Power BI: Data Visualization and Analysis,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/power-bi-data-visualization-essentials,2 modules,"Business Reporting, Time Series Analysis and Forecasting, Data Analysis, Business Intelligence, Data Presentation, Key Performance Indicators (KPIs), Data Storytelling, Performance Reporting, Interactive Data Visualization, Trend Analysis, Data Visualization Software, Power BI, Pivot Tables And Charts, Business Analytics, Scatter Plots, Dashboard","Power BI Visualizations: Essential Charts for Data Storytelling | Power BI Visualizations: KPI Insights, and Reporting",Whizlabs Instructor
Complete SAS Guide - Learn SAS and Become a Data Ninja,N/A,N/A,Beginner · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-complete-sas-programming-guide-learn-sas-and-become-a-data-ninja-mpsai,24 modules,"SAS (Software), Data Analysis, System Configuration, SQL, Data Manipulation, Statistical Analysis, Excel Macros, Software Installation, Data Cleansing, Predictive Modeling, Regression Analysis, Data Import/Export, Statistical Hypothesis Testing","Introduction to the Course | Importing | SAS Syntax, Data Step Versus Proc Step, SAS Compared to R/Python | Working with Data | Back to Importing | Input Types and Informats + User-Defined Formats | Arrays | SAS Functions | Advanced Techniques - Flexibilities and Efficiency | Visual Representation of Data | Statistical Analysis | Statistical Analysis - Part 2 (Linear and Multiple Regression) | Case Studies | SQL Fundamentals | SAS SQL and Joining | Working with Tables Using SAS SQL | Practical Application of SAS SQL | Fundamentals of Utilizing SAS Indexes | Macro Facility Fundamentals | Introduction to SAS Predictive Modeling Using Logistic Regression | SAS Model - Predictive Modeling, Understanding the Problem and the Data | SAS Predictive Modeling, Prepare the Input Variables | SAS Predictive Modeling, Evaluation Metrics | Extra Content",Packt - Course Instructors
Data Science and Machine Learning H2O.ai Platforms,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-science-and-machine-learning-h2oai-platforms,5 modules,"MLOps (Machine Learning Operations), Data Visualization, Predictive Modeling, Application Deployment, Data Wrangling, Governance, Large Language Modeling, Applied Machine Learning, Data-Driven Decision-Making, Data Governance, Generative AI, Exploratory Data Analysis, Project Planning, Data Science, Artificial Intelligence",Introduction and Project Planning | Data Science Techniques | Model Consumption and Deployment | Advanced Topics in AI | Course Completion Quiz,H2O.ai University
Design and Implement a Source Control Strategy,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-and-implement-a-source-control-strategy-microsoft-devops,2 modules,"Infrastructure as Code (IaC), Continuous Deployment, Git (Version Control System), Azure DevOps, Code Review, Application Deployment, Microsoft Azure, Version Control, Release Management",Design and implement branching strategies for the source code | Configure and manage repositories,Whizlabs Instructor
Financial & Technical Skills for Business Success,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-financial-technical-skills-for-business-success-mtn8q,5 modules,"Spreadsheet Software, Microsoft Excel, Profit and Loss (P&L) Management, Financial Statement Analysis, Web Servers, Cash Flows, Accounting, Financial Analysis, Registration, Excel Formulas, Balance Sheet",How To Build Your Business Through Blogging | Financial Statement Basics | Spreadsheet Basics | Data Analysis Basics | Data Visualization With Excel,Packt - Course Instructors
Advanced Azure Architecture and Migration Strategies,N/A,N/A,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-advanced-azure-architecture-and-migration-strategies-isoqd,5 modules,"Cloud Computing, Data Migration, Microservices, Software Architecture, Virtual Machines, Event-Driven Programming, Network Architecture, Application Programming Interface (API), Serverless Computing, Enterprise Architecture, Microsoft Azure, Cloud Applications, Scalability, Network Security, Cloud Computing Architecture, Solution Architecture, Cloud Infrastructure, Containerization, API Design, Application Deployment",Design for High Availability | Design a Compute Solution | Design an Application Architecture | Design Migrations | Design Network Solutions,Packt - Course Instructors
Introduction to AI Tools for Coders and Programmers,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-introduction-to-ai-tools-for-coders-and-programmers-chrmd,5 modules,"Application Programming Interface (API), Unit Testing, Jest (JavaScript Testing Framework), Middleware, Code Review, Debugging, Test Case, React.js, Software Development Tools, Generative AI, ChatGPT, Microsoft Copilot",Course Introduction | Introduction to ChatGPT | GitHub Copilot for Programmers | Introduction to Tabnine | Introduction to Sourcegraph,Packt - Course Instructors
Hands-on Hacking,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-hands-on-hacking-dh4fz,8 modules,"Unix Commands, Microsoft Windows, Scripting, Apache Tomcat, Active Directory, Command-Line Interface, Microsoft SQL Servers, Cybersecurity, Bash (Scripting Language), Intrusion Detection and Prevention, Web Applications, Vulnerability Scanning",Breach | GoldenEye | Bob | Exploit Development | Misdirection | WinterMute | Windows Systems: Basic | FunBox2,Packt - Course Instructors
Microsoft Power Platform: Extend the user experience,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-power-platform-extend-the-user-experience,2 modules,"Enterprise Application Management, Cloud Applications, Microsoft Azure, Data Management, Application Development, Data Integration, Microsoft 365, UI Components, Microsoft Copilot, Security Controls, Microsoft Power Platform, Customer Data Management, Business Process Automation, Dashboard, Role-Based Access Control (RBAC), Wireframing, Generative AI",Microsoft Power Platform Fundamentals | Microsoft Power Apps: Building and Securing Custom Applications,Whizlabs Instructor
Angular 11+ & Material UI: Build Responsive Web Apps,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/angular-11--material-ui-build-responsive-web-apps,1 module,"User Interface (UI), Usability, UI Components, JavaScript Frameworks, Front-End Web Development, Web Design, TypeScript, Cascading Style Sheets (CSS), Performance Tuning, Web Applications, Scalability, Angular, Responsive Web Design",Angular 11+ & Material UI: Build Responsive Web Apps,"Karlis Zars, Coursera Instructor Network"
ASP.NET Core Fundamentals and Environment Setup,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-asp-net-core-fundamentals-and-environment-setup-djj0v,6 modules,"Bootstrap (Front-End Framework), Program Development, Git (Version Control System), Microsoft Visual Studio, Configuration Management, Model View Controller, Development Environment, GitHub, ASP.NET, .NET Framework, Web Design and Development, Version Control, Responsive Web Design, Application Frameworks, Full-Stack Web Development",Introduction | Getting Started with ASP.NET Core | Environment Configuration | Project Setup and Configurations | Introducing Source Control Management (GitHub) | Modifying the Website Layout,Packt - Course Instructors
GenAI for Cash Flow Managers: Optimizing Liquidity Planning,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-cash-flow-managers-optimizing-liquidity-planning,1 module,"Financial Data, Cash Management, Artificial Intelligence, Regulatory Compliance, Data Ethics, Cash Flow Forecasting, Business Process Automation, Risk Management, Risk Mitigation, Forecasting, Accounts Receivable, International Financial Reporting Standards, Compliance Training, Generative AI, Accounts Payable, ChatGPT, Workflow Management, Prompt Engineering, Financial Forecasting, Automation",GenAI for Cash Flow Managers: Optimizing Liquidity Planning,"Manish Gupta, Coursera Instructor Network"
Specflow and Cucumber for .NET Developers - The Master Guide,N/A,N/A,Beginner · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-specflow-and-cucumber-for-net-developers-the-master-guide-ihish,16 modules,"Maintainability, Scenario Testing, Microsoft Visual Studio, Test Case, Acceptance Testing, User Story, Behavior-Driven Development, .NET Framework, Test Automation, Test Execution Engine, C# (Programming Language), Cucumber (Software), Functional Requirement, Dependency Analysis, Gherkin (Scripting Language)","Course Introduction | Introduction to Behavior-Driven Development | Gherkin Crash Course | Introduction to Specflow | Getting Started with Specflow - Binding Steps | Specflow - How Parameters Are Handled | Gherkin Datatables - Specflow Table Assist | Introduction to Specflow Hooks | Splitting Features and Steps | Sharing Data in Specflow - Context and Dependency Injection | Advanced Specflow - Value Retrievers | Step Argument Conversions | Advanced Specflow - Hooks and Scopes, Async | Running Tests with Specflow | Organizing Features and Steps | Conclusion",Packt - Course Instructors
Comprehensive Guide to Agile Scrum Foundations,N/A,N/A,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-comprehensive-guide-to-agile-scrum-foundations,15 modules,"Backlogs, Scrum (Software Development), Jira (Software), Microsoft Teams, Sprint Planning, ChatGPT, Project Management Software, Continuous Improvement Process, User Story, Agile Project Management, Project Risk Management, Agile Methodology, Sprint Retrospectives",Introduction | The Scrum Culture | Managing Projects with Scrum | The World of Agile Scrum Project Management | Scrum Team | Running Projects with Scrum | Scrum Artifacts | Other Scrum Concepts | Scrum FAQs | Scrum Events | Scrum Toolkit: Jira | Scrum Toolkit: Microsoft Teams | Scrum Toolkit: Microsoft Planner | [NEW] Scrum Toolkit: Trello | [NEW] ChatGPT: Scrum Teams Use This for Optimization and Productivity | Scrum in Practice,Packt - Course Instructors
Design Security and Monitor Strategies in Azure,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-security-and-monitor-strategies-in-azure-microsoft-devops,2 modules,"Azure DevOps, Microsoft Azure, Authorization (Computing), System Monitoring, Application Performance Management, Azure Active Directory, Personally Identifiable Information, Continuous Monitoring, Security Controls, Vulnerability Scanning, Performance Tuning, Identity and Access Management, Role-Based Access Control (RBAC), Authentications, DevOps, DevSecOps",Develop a security and compliance plan | Implement an instrumentation strategy,Whizlabs Instructor
Design Selenium Test Framework: Architect Level,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-design-a-selenium-test-framework-from-scratch-architect-level-o0puq,8 modules,"Software Design, Test Automation, Browser Compatibility, Apache Maven, Object Oriented Programming (OOP), Test Tools, Java, JUnit, Software Testing, Maintainability, Software Design Patterns, Jenkins, CI/CD, Test Case, Selenium (Software)",Introduction | TestNG Testing Framework | Maven - Build Management Tool | Jenkins- Continiuous Integration Tool | ANT- Build Management Tool | Page object Design Patterns | Selenium Grid -Cross Browser Testing | Java OOPS Basics for Framework Design,Packt - Course Instructors
CompTIA A+ Core 2 (220-1102),N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-comptia-a-core-2-220-1102-s41ff,4 modules,"System Configuration, Mobile Security, Firewall, Network Support, Malware Protection, Linux Commands, Unix, Operating Systems, Unix Commands, Network Troubleshooting, Application Security, Security Awareness, Cybersecurity, Microsoft Windows, Software Installation, Command-Line Interface, Network Administration, Mac OS, Desktop Support, Hardware Troubleshooting",Operating Systems | Security | Software Troubleshooting | Operational Procedures,Packt - Course Instructors
Design Security and Monitor Strategies in Azure,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-security-and-monitor-strategies-in-azure-microsoft-devops,2 modules,"Azure DevOps, Microsoft Azure, Authorization (Computing), System Monitoring, Application Performance Management, Azure Active Directory, Personally Identifiable Information, Continuous Monitoring, Security Controls, Vulnerability Scanning, Performance Tuning, Identity and Access Management, Role-Based Access Control (RBAC), Authentications, DevOps, DevSecOps",Develop a security and compliance plan | Implement an instrumentation strategy,Whizlabs Instructor
The Docker Masterclass for Beginners,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-the-docker-masterclass-for-beginners-jyolt,11 modules,"Continuous Integration, Linux Commands, Software Development Tools, Continuous Deployment, Containerization, Command-Line Interface, CI/CD, Linux, DevOps, Docker (Software), Application Deployment, Devops Tools, Development Environment, Microsoft Development Tools","Introduction | Docker - Full Introduction: What is it? How it Works? And It's Importance | Setup Development Environment | Docker Fundamentals - Hands-on Deep Dive - HANDS-ON | [OPTIONAL] Linux Basics | [HANDS-ON] Dockerfile and Images - Publishing Your Own Images to Dockerhub | Docker Layers and Caching | Docker Compose - Building a 2-Tier Web App & Dockerizing It | Docker Compose - 3-Tier Web App & Dockerizing It | CICD with Docker, Github Actions & AWS Elastic Beanstalk | Wrap up",Packt - Course Instructors
ABAP Fundamentals and Core Programming Concepts,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/abap-fundamentals-and-core-programming,3 modules,"Transaction Processing, Business Logic, Data Entry, SAP Applications, Report Writing, UI Components, Program Development, Debugging, Development Environment, Interactive Design, Object Oriented Design, Computer Programming Tools, Programming Principles, Eclipse (Software), Maintainability, Business Reporting, Development Testing, Data Structures, Object Oriented Programming (OOP)","Getting Started with ABAP and S/4HANA | Modularization and Module Pool Programming | Reports, ALV, and Business Logic",Board Infinity
Relational Database Design and Advanced Querying,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/relational-database-design-and-advanced-querying,4 modules,"Query Languages, Generative AI, Data Modeling, SQL, Data Visualization Software, Data Integrity, Business Intelligence, Transact-SQL, Relational Databases, Database Design, Data Warehousing, Database Architecture and Administration, Star Schema, Microsoft SQL Servers",Module 1: Fundamentals of Relational Database Design | Module 2: Advanced Query Techniques | Module 3: Designing and Implementing Database Schemas | Module 4: Data Warehousing and Business Intelligence with SQL Server,
GenAI for Compliance Officers: Streamline Regulatory Reports,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-compliance-officers-streamline-regulatory-reports,1 module,"Prompt Engineering, Operational Efficiency, Business Process Automation, Compliance Reporting, Microsoft Copilot, Regulatory Compliance, Data Validation, Artificial Intelligence, Compliance Management, Workflow Management, Automation, Generative AI, Verification And Validation",GenAI for Compliance Officers: Streamline Regulatory Reports,"PaweÅ Mielniczek, Coursera Instructor Network"
MS Teams – Guest Access and Collaboration Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-ms-teams-guest-access-and-collaboration-management-4b8dd,3 modules,"Collaborative Software, Windows PowerShell, Live Streaming, Identity and Access Management, Azure Active Directory, Remote Access Systems, Telecommuting, System Configuration, Microsoft Teams, Configuration Management",Configure and Manage Guest Access | Manage Chat and Collaboration Experiences | Manage Meeting Experiences,Packt - Course Instructors
Alteryx Mastery: Data Analytics & Workflow Automation,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/alteryx-mastery-data-analytics--workflow-automation,1 module,"Analytics, Data Governance, Business Analytics, Data Processing, Data Integration, Data Manipulation, Data Visualization, Data Transformation, Workflow Management, Data Import/Export, Automation, Alteryx, Business Reporting, Data Management, Operational Efficiency, Business Process Automation, Data Analysis, Data Cleansing, Data Presentation",Alteryx Mastery: Data Analytics & Workflow Automation,"Arkadi Avanesyan, Coursera Instructor Network"
"Agile, Healthy, and Attractive Organizations",N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/agile-healthy-and-attractive-organizations,5 modules,"Business Technologies, Adaptability, Organizational Strategy, Agile Methodology, Business Transformation, Change Management, Leadership, Data-Driven Decision-Making, Communication Strategies, Decision Making, Innovation, Operational Efficiency, Organizational Structure, Organizational Change, Business Economics",Week 1 | Week 2 | Week 3 | Week 4 | Final Exam,"William A. Brantley, University of Maryland, College Park"
Master Compliance with MS 365 Copilot: EU Law,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/master-compliance-with-ms-365-copilot-eu-law,1 module,"Audit Working Papers, Workflow Management, Compliance Management, Business Workflow Analysis, Process Design, General Data Protection Regulation (GDPR), Prompt Engineering, Compliance Reporting, Microsoft Copilot, Regulation and Legal Compliance, Microsoft 365, Legal Risk",Master Compliance with MS 365 Copilot: EU Law,"PaweÅ Mielniczek, Coursera Instructor Network"
"MS Teams – Security, Compliance, and Advanced Administration",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-ms-teams-security-compliance-and-advanced-administration-te8mj,3 modules,"Data Governance, Windows PowerShell, Information Assurance, Security Management, User Accounts, System Configuration, Microsoft Teams, Records Management, Data Loss Prevention, Compliance Management, Role-Based Access Control (RBAC), Application Deployment, System Monitoring, Event Monitoring, Enterprise Application Management",Implement policies for Microsoft Teams apps | Manage Security and Compliance | Odds and Ends,Packt - Course Instructors
"Azure ML: Deploying, Managing, and Experimenting with Models",N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-ml-deploying-managing-and-experimenting-with-models,2 modules,"Cloud Computing, Microsoft Azure, Performance Tuning, Machine Learning, Automation, Applied Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Data Management, Data Ethics, MLOps (Machine Learning Operations), Application Deployment","Experiment with Azure Machine Learning | Deploying, Consuming, Managing, and Evaluating Models with Azure Machine Learning",Whizlabs Instructor
CyberPatriot,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-cyberpatriot-dftqa,10 modules,"Data Ethics, Linux Commands, Information Systems Security, Network Security, Virtualization and Virtual Machines, Virtual Machines, Computer Security Awareness Training, Hardening, Command-Line Interface, Microsoft Windows, Linux, Personally Identifiable Information, File Management, Data Security, Cybersecurity, User Accounts, Operating Systems, Computer Hardware, Ethical Standards And Conduct",Introduction to CyberPatriot and Cybersecurity | Introduction to Online Safety | Cyber Ethics | Principles of Cybersecurity | Computer Basics and Virtualization | Microsoft Windows Basic and MSDN | Microsoft Windows Security Tools | Microsoft Windows Security Configuration | Introduction to Linux and Ubuntu | Ubuntu Security Configuration,Packt - Course Instructors
Designing Data Storage and Integration Solutions in Azure,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-designing-data-storage-and-integration-solutions-in-azure-unrxv,5 modules,"Data Security, Data Integration, Identity and Access Management, Database Architecture and Administration, Scalability, Disaster Recovery, Data Lakes, Encryption, Data Architecture, Data Storage, NoSQL, Cloud Storage, Relational Databases, Microsoft Azure, Performance Tuning",Design a Data Storage Solution for Relational Data | Design Data Integration | Recommend a Data Storage Solution | Design a Data Storage Solution for Non-relational Data | Design a Solution for Backup & Disaster Recovery,Packt - Course Instructors
Designing and Documenting APIs with OpenAPI Specification,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/designing-and-documenting-api-with-openapi-specification,4 modules,"Application Programming Interface (API), Microsoft SQL Servers, API Design, .NET Framework, Object Oriented Programming (OOP), Back-End Web Development, Extensible Markup Language (XML), Database Management, JSON, C# (Programming Language), Database Development, SQL, ASP.NET, Web Services, Restful API, Programming Principles, Server Side",C# Programming Fundamentals | Advanced C# Programming | SQL Server for Backend Development | ASP.NET Web API,Board Infinity
