課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Meta iOS Developer,4.6 out of 5 stars,8.2K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/meta-ios-developer,,"Core Data (Software), Usability Testing, Jest (JavaScript Testing Framework), Unix Commands, React Native, Persona (User Experience), UI/UX Research, Mobile Development, Data Structures, Javascript, Version Control, Apple Xcode",Introduction to iOS Mobile Application Development | Version Control | Programming Fundamentals in Swift | Principles of UX/UI Design | Create the User Interface with SwiftUI | Advanced Programming in Swift | Working with Data in iOS | Mobile Development and JavaScript | React Basics | React Native | iOS App Capstone | Coding Interview Preparation,Taught by Meta Staff,Starts Jul 19,Flexible schedule,"8 months, 7 hours. a weekLearn at your own pace"
Meta React Native,4.6 out of 5 stars,11K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/meta-react-native,,"Usability Testing, Jest (JavaScript Testing Framework), Unix Commands, React Native, Persona (User Experience), React.js, UI/UX Research, Mobile Development, SQL, Javascript, Version Control, User Interface and User Experience (UI/UX) Design",Introduction to Mobile Development | Programming with JavaScript | Version Control | React Basics | React Native | Working with Data | Principles of UX/UI Design | Capstone (React App),Taught by Meta Staff,Starts Jul 19,8 months,at 6 hours. a week
Data Structures,4.6 out of 5 stars,5.5K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-structures,6 modules,"Theoretical Computer Science, Algorithms, Java, File Management, Programming Principles, Data Storage, Computer Programming, Data Structures, C++ (Programming Language), Graph Theory",Basic Data Structures | Dynamic Arrays and Amortized Analysis | Priority Queues and Disjoint Sets | Hash Tables | Binary Search Trees | Binary Search Trees 2,"Neil Rhodes, Daniel M Kane, Michael Levin, Alexander S. Kulikov, University of California San Diego",Starts Jul 19,Flexible schedule,Approx. 22 hours.Learn at your own pace
Building with Code: Programming Fundamentals and Open Source,4.5 out of 5 stars,60 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/building-with-code-programming,,"Database Design, Web Applications, Scripting Languages, Bash (Scripting Language), Linux Administration, Shell Script, Object Oriented Programming (OOP), Javascript, Linux, Test Driven Development (TDD), Databases, Database Management",Programming and Application Foundations | Open Source Programming - Master's | Introduction to Open Source Software,"Raj Krishnan, Jeremy Hajek, James Papademas, Illinois Tech",Starts Jul 19,Flexible schedule,Learn at your own pace
MATLAB Programming for Engineers and Scientists,4.8 out of 5 stars,18K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/matlab-programming-engineers-scientists,,"Engineering Calculations, Scripting, Engineering Analysis, Machine Learning Methods, Object Oriented Programming (OOP), Applied Machine Learning, Matlab, Statistical Methods, Image Analysis, UI Components, Programming Principles, User Interface (UI)","Introduction to Programming with MATLAB | Mastering Programming with MATLAB | Introduction to Data, Signal, and Image Analysis with MATLAB","Jack Noble, Akos Ledeczi, Mike Fitzpatrick, Vanderbilt University",Starts Jul 19,3 months,at 10 hours. a week
Digital Product Management,4.7 out of 5 stars,9.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/uva-darden-digital-product-management,,"New Product Development, Usability Testing, Team Leadership, Product Improvement, Agile Project Management, DevOps, Product Management, Team Building, Agile Product Development, Design Thinking, Product Testing, Team Performance Management",Digital Product Management: Modern Fundamentals | Agile Meets Design Thinking | Hypothesis-Driven Development | Product Analytics and AI | Managing an Agile Team,"Alex Cowan, University of Virginia",Starts Jul 19,1 month,at 10 hours. a week
Generative AI with Large Language Models,4.8 out of 5 stars,3.4K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-with-llms,3 modules,"Performance Metric, Applied Machine Learning, Application Deployment, ChatGPT, Scalability, Reinforcement Learning, Natural Language Processing, Generative AI, Deep Learning, Performance Tuning, Tensorflow, PyTorch (Machine Learning Library), Machine Learning, OpenAI, Python Programming, Artificial Intelligence and Machine Learning (AI/ML), Large Language Modeling, Prompt Engineering",Week 1 | Week 2 | Week 3,"Chris Fregly, Antje Barth, Shelbee Eigenbrode, Mike Chambers, Amazon Web Services",Starts Jul 19,Flexible schedule,Approx. 16 hours.Learn at your own pace
IBM Applied DevOps Engineering,4.7 out of 5 stars,7.3K reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-applied-devops-engineering,,"Containerization, Kubernetes, Cloud Applications, DevOps, Code Coverage, CI/CD, Open Web Application Security Project (OWASP), Continuous Integration, OpenShift, System Monitoring, Test Driven Development (TDD), Behavior-Driven Development","Introduction to DevOps | Introduction to Agile Development and Scrum | Introduction to Containers w/ Docker, Kubernetes & OpenShift | Application Development using Microservices and Serverless | Introduction to Test and Behavior Driven Development | Continuous Integration and Continuous Delivery (CI/CD) | Application Security for Developers and DevOps Professionals | Monitoring and Observability forÂ Development and DevOps | DevOps Capstone Project","John Rofrano, Upkar Lidder, Alex Parker, Ramanujam Srinivasan",Starts Jul 19,,
IBM Front-End Developer,4.6 out of 5 stars,6.7K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-frontend-developer,,"Cloud-Native Computing, Browser Compatibility, Software Development Life Cycle, Development Environment, HTML and CSS, Webpack, Front-End Web Development, React.js, Application Development, React Redux, User Centered Design, Cascading Style Sheets (CSS)","Getting Started with Front-End and Web Development | Introduction to Software Engineering | Designing User Interfaces and Experiences (UI/UX) | Introduction to HTML, CSS, & JavaScript | Developing Websites and Front-Ends with Bootstrap | Getting Started with Git and GitHub | Developing Front-End Apps with React | Intermediate Web and Front-End Development | Get Started with Cloud Native, DevOps, Agile, and NoSQL | Front-End Development Capstone Project | Software Developer Career Guide and Interview Preparation","IBM Skills Network Team, Michelle Saltoun, Muhammad Yahya, Corey Leong, Richa Arora, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Bethany Hudnutt, Ramanujam Srinivasan",Starts Jul 19,4 months,at 10 hours. a week
Connect and Protect: Networks and Network Security,4.8 out of 5 stars,6.4K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/networks-and-network-security,4 modules,"Network Security, Cloud Security, TCP/IP, Cybersecurity, Computer Networking, Cloud Computing, Network Infrastructure, Hardening, Firewall, Encryption, Intrusion Detection and Prevention, Virtual Private Networks (VPN), Network Protocols, Network Architecture, Vulnerability Assessments",Network architecture | Network operations | Secure against network intrusions | Security hardening,,Starts Jul 19,Flexible schedule,Approx. 11 hours.Learn at your own pace
Introduction to Microprocessors,4.6 out of 5 stars,49 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/arm-education-introduction-to-microprocessors,6 modules,"Hardware Architecture, Embedded Systems, Computer Hardware, System Programming, Computer Programming, Computer Systems, Data Storage, C (Programming Language), Computer Architecture, Microarchitecture","Welcome to the Course | Module 1: Introduction to the CPU | Module 2: The ALU and Decode Unit: Their Functions and Relationship to Input-Process-Output | Module 3: The Fetch-Decode-Execute Cycle, Including an Introduction to Two Basic Architectures and Pipelining | Module 4: Assembly Language: Writing Low Level Code | Final Thoughts",Arm Education,Starts Jul 19,11 hours to complete,
Tools of the Trade: Linux and SQL,4.8 out of 5 stars,5.5K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/linux-and-sql,4 modules,"User Accounts, File Systems, Database Management, Bash (Scripting Language), Command-Line Interface, Unix, Linux, Relational Databases, Authorization (Computing), SQL, Operating Systems, Authentications, Linux Commands",Introduction to operating systems | The Linux operating system | Linux commands in the Bash shell | Databases and SQL,,Starts Jul 19,Flexible schedule,Approx. 23 hours.Learn at your own pace
Interaction Design,4.5 out of 5 stars,4K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/interaction-design,,"Human Centered Design, Ideation, Usability, Graphic and Visual Design, Usability Testing, R Programming, Human Factors, Experimentation, Telecommuting, User Research, Design Research, User Experience Design","Human-Centered Design: an Introduction | Design Principles: an Introduction | Social Computing | Input and Interaction | User Experience: Research & Prototyping | Information Design | Designing, Running, and Analyzing Experiments | Interaction Design Capstone Project","Scott  Klemmer, Elizabeth Gerber, Jacob O. Wobbrock, University of California San Diego",Starts Jul 19,3 months,at 10 hours. a week
Build Wireframes and Low-Fidelity Prototypes,4.9 out of 5 stars,9.4K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wireframes-low-fidelity-prototypes,3 modules,"User Experience Design, Information Architecture, Wireframing, Figma (Design Software), User Story, User Interface (UI), Prototyping, User Centered Design, Usability, Mockups, Storyboarding",Storyboarding and wireframing | Creating paper and digital wireframes | Building low-fidelity prototypes,,Starts Jul 19,Flexible schedule,Approx. 11 hours.Learn at your own pace
Build Wireframes and Low-Fidelity Prototypes,4.9 out of 5 stars,9.4K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/wireframes-low-fidelity-prototypes,3 modules,"User Experience Design, Information Architecture, Wireframing, Figma (Design Software), User Story, User Interface (UI), Prototyping, User Centered Design, Usability, Mockups, Storyboarding",Storyboarding and wireframing | Creating paper and digital wireframes | Building low-fidelity prototypes,,Starts Jul 19,Flexible schedule,Approx. 11 hours.Learn at your own pace
Introduction to Microprocessors,4.6 out of 5 stars,49 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/arm-education-introduction-to-microprocessors,6 modules,"Hardware Architecture, Embedded Systems, Computer Hardware, System Programming, Computer Programming, Computer Systems, Data Storage, C (Programming Language), Computer Architecture, Microarchitecture","Welcome to the Course | Module 1: Introduction to the CPU | Module 2: The ALU and Decode Unit: Their Functions and Relationship to Input-Process-Output | Module 3: The Fetch-Decode-Execute Cycle, Including an Introduction to Two Basic Architectures and Pipelining | Module 4: Assembly Language: Writing Low Level Code | Final Thoughts",Arm Education,Starts Jul 19,11 hours to complete,
Generative AI for Software Developers,4.7 out of 5 stars,7.6K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-software-developers,,"ChatGPT, Generative AI, OpenAI, Prompt Engineering, Software Testing, Natural Language Processing, DevSecOps, Software Development Tools, Test Automation, CI/CD, Artificial Intelligence, Software Architecture",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI:Â Elevate your Software Development Career,"Rav Ahuja, Antonio Cangiano, Ramanujam Srinivasan",Starts Jul 19,,
Applied Software Engineering Fundamentals,4.6 out of 5 stars,48K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/software-engineering-fundamentals,,"Software Development Life Cycle, Development Environment, Bash (Scripting Language), Shell Script, Unit Testing, Data Structures, Linux Commands, Jupyter, Linux, Version Control, Application Deployment, Software Architecture","Introduction to Software Engineering | Getting Started with Git and GitHub | Hands-on Introduction to Linux Commands and Shell Scripting | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask","Abhishek Gagneja, Joseph Santarcangelo, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Ramesh Sannareddy, Sam Prokopchuk, Bethany Hudnutt",Starts Jul 19,Flexible schedule,"2 months, 10 hours. a weekLearn at your own pace"
Digital Forensics Essentials (DFE),4.7 out of 5 stars,168 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/digital-forensics-essentials-dfe,12 modules,"Web Applications, Microsoft Windows, Cyber Threat Intelligence, Malware Protection, Computer Security Awareness Training, Cybersecurity, Linux, Intrusion Detection and Prevention, Network Analysis, Data Security, Data Integrity, Mac OS, File Systems",Computer Forensics Fundamentals | Computer Forensics Investigation Process | Understanding Hard Disks and File Systems | Data Acquisition and Duplication | Defeating Anti-forensics Techniques | Windows Forensics | Linux and Mac Forensics | Network Forensics | Investigating Web Attacks | Dark Web Forensics | Investigating Email Crimes | Malware Forensics,,Starts Jul 19,Flexible schedule,Approx. 25 hours.Learn at your own pace
Linear Algebra for Machine Learning and Data Science,4.6 out of 5 stars,2.1K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-linear-algebra,4 modules,"Jupyter, NumPy, Dimensionality Reduction, Python Programming, Machine Learning, Machine Learning Methods, Data Manipulation, Applied Mathematics, Data Science, Artificial Intelligence, Linear Algebra",Week 1: Systems of linear equations | Week 2: Solving systems of linear equations | Week 3: Vectors and Linear Transformations | Week 4: Determinants and Eigenvectors,Luis Serrano,Starts Jul 19,Flexible schedule,Approx. 34 hours.Learn at your own pace
Introduction to User Experience Design,4.6 out of 5 stars,8.9K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/user-experience-design,6 modules,"Requirements Analysis, User Centered Design, Prototyping, User Interface (UI) Design, UI/UX Research, Usability Testing, Usability, User Experience Design, Interaction Design, User Research",Welcome | Overview of User Experience Design | Requirement Gathering | Designing Alternatives | Prototyping | Evaluation,"Dr. Rosa I. Arriaga, Georgia Institute of Technology",Starts Jul 19,Flexible schedule,Approx. 6 hours.Learn at your own pace
Human-Centered Design: an Introduction,4.7 out of 5 stars,2.8K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/human-computer-interaction,4 modules,"Prototyping, Interaction Design, Storyboarding, Interviewing Skills, User Experience Design, Mockups, User Research, Usability, Human Centered Design, Design Thinking, User Interface (UI) Design",Introduction | Needfinding | Rapid Prototyping: Wizard of Oz Prototyping | Heuristic Evaluation,"Scott  Klemmer, University of California San Diego",Starts Jul 19,Flexible schedule,Learn at your own pace
Calculus for Machine Learning and Data Science,4.8 out of 5 stars,865 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-calculus,3 modules,"Python Programming, Derivatives, Calculus, Artificial Neural Networks, Mathematical Modeling, NumPy, Machine Learning, Deep Learning, Visualization (Computer Graphics), Applied Mathematics",Week 1 - Derivatives and Optimization | Week 2 - Gradients and Gradient Descent | Week 3 - Optimization in Neural Networks and Newton's Method,Luis Serrano,Starts Jul 19,Flexible schedule,Approx. 26 hours.Learn at your own pace
"Start the UX Design Process: Empathize, Define, and Ideate",4.8 out of 5 stars,16K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/start-ux-design-process,4 modules,"Persona (User Experience), User Research, User Experience Design, User Flows, Web Content Accessibility Guidelines, Human Centered Design, Human Factors, Usability, Mockups, User Story, Competitive Analysis, Ideation",Empathizing with users and defining pain points | Creating user stories and user journey maps | Defining user problems | Ideating design solutions,,Starts Jul 19,Flexible schedule,Approx. 21 hours.Learn at your own pace
Play It Safe: Manage Security Risks,4.8 out of 5 stars,9.7K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/manage-security-risks,4 modules,"Business Risk Management, Threat Management, Vulnerability Management, Cybersecurity, Auditing, Security Information and Event Management (SIEM), Threat Detection, Continuous Monitoring, Risk Analysis, Risk Management, Information Assurance, Risk Management Framework, Incident Response, Information Systems Security, Open Web Application Security Project (OWASP), Security Controls, Enterprise Security",Security domains | Security frameworks and controls | Introduction to cybersecurity tools | Use playbooks to respond to incidents,,Starts Jul 19,Flexible schedule,Approx. 9 hours.Learn at your own pace
Python Data Structures,4.9 out of 5 stars,97K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-data,7 modules,"Python Programming, Data Import/Export, File Management, Development Environment, Data Manipulation, Programming Principles, Data Structures",Chapter Six: Strings | Unit: Installing and Using Python | Chapter Seven: Files | Chapter Eight: Lists | Chapter Nine: Dictionaries | Chapter Ten: Tuples | Graduation,"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 19 hours.Learn at your own pace
Linear Algebra for Machine Learning and Data Science,4.6 out of 5 stars,2.1K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-linear-algebra,4 modules,"Jupyter, NumPy, Dimensionality Reduction, Python Programming, Machine Learning, Machine Learning Methods, Data Manipulation, Applied Mathematics, Data Science, Artificial Intelligence, Linear Algebra",Week 1: Systems of linear equations | Week 2: Solving systems of linear equations | Week 3: Vectors and Linear Transformations | Week 4: Determinants and Eigenvectors,Luis Serrano,Starts Jul 19,Flexible schedule,Approx. 34 hours.Learn at your own pace
Introduction to User Experience Design,4.6 out of 5 stars,8.9K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/user-experience-design,6 modules,"Requirements Analysis, User Centered Design, Prototyping, User Interface (UI) Design, UI/UX Research, Usability Testing, Usability, User Experience Design, Interaction Design, User Research",Welcome | Overview of User Experience Design | Requirement Gathering | Designing Alternatives | Prototyping | Evaluation,"Dr. Rosa I. Arriaga, Georgia Institute of Technology",Starts Jul 19,Flexible schedule,Approx. 6 hours.Learn at your own pace
Human-Centered Design: an Introduction,4.7 out of 5 stars,2.8K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/human-computer-interaction,4 modules,"Prototyping, Interaction Design, Storyboarding, Interviewing Skills, User Experience Design, Mockups, User Research, Usability, Human Centered Design, Design Thinking, User Interface (UI) Design",Introduction | Needfinding | Rapid Prototyping: Wizard of Oz Prototyping | Heuristic Evaluation,"Scott  Klemmer, University of California San Diego",Starts Jul 19,Flexible schedule,Learn at your own pace
Calculus for Machine Learning and Data Science,4.8 out of 5 stars,865 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-calculus,3 modules,"Python Programming, Derivatives, Calculus, Artificial Neural Networks, Mathematical Modeling, NumPy, Machine Learning, Deep Learning, Visualization (Computer Graphics), Applied Mathematics",Week 1 - Derivatives and Optimization | Week 2 - Gradients and Gradient Descent | Week 3 - Optimization in Neural Networks and Newton's Method,Luis Serrano,Starts Jul 19,Flexible schedule,Approx. 26 hours.Learn at your own pace
"Start the UX Design Process: Empathize, Define, and Ideate",4.8 out of 5 stars,16K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/start-ux-design-process,4 modules,"Persona (User Experience), User Research, User Experience Design, User Flows, Web Content Accessibility Guidelines, Human Centered Design, Human Factors, Usability, Mockups, User Story, Competitive Analysis, Ideation",Empathizing with users and defining pain points | Creating user stories and user journey maps | Defining user problems | Ideating design solutions,,Starts Jul 19,Flexible schedule,Approx. 21 hours.Learn at your own pace
Play It Safe: Manage Security Risks,4.8 out of 5 stars,9.7K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/manage-security-risks,4 modules,"Business Risk Management, Threat Management, Vulnerability Management, Cybersecurity, Auditing, Security Information and Event Management (SIEM), Threat Detection, Continuous Monitoring, Risk Analysis, Risk Management, Information Assurance, Risk Management Framework, Incident Response, Information Systems Security, Open Web Application Security Project (OWASP), Security Controls, Enterprise Security",Security domains | Security frameworks and controls | Introduction to cybersecurity tools | Use playbooks to respond to incidents,,Starts Jul 19,Flexible schedule,Approx. 9 hours.Learn at your own pace
Python Data Structures,4.9 out of 5 stars,97K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-data,7 modules,"Python Programming, Data Import/Export, File Management, Development Environment, Data Manipulation, Programming Principles, Data Structures",Chapter Six: Strings | Unit: Installing and Using Python | Chapter Seven: Files | Chapter Eight: Lists | Chapter Nine: Dictionaries | Chapter Ten: Tuples | Graduation,"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 19 hours.Learn at your own pace
"Internet History, Technology, and Security",4.8 out of 5 stars,2.8K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/internet-history,11 modules,"Innovation, Network Security, Web Applications, TCP/IP, Web Servers, Network Architecture, Network Protocols, Computer Networking, Encryption, Web Development",Getting Started | History: Dawn of Electronic Computing | History: The First Internet - NSFNet | History: The Web Makes it Easy to Use | History: Commercialization and Growth | Technology: Internets and Packets | Technology: Transport Control Protocol (TCP) | Technology: Application Protocols | Security: Encrypting and Signing | Security: Web Security | Final Exam,"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 15 hours.Learn at your own pace
Usable Security,4.6 out of 5 stars,3.3K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/usable-security,7 modules,"Human Computer Interaction, User Centered Design, Usability, Threat Modeling, Multi-Factor Authentication, User Interface (UI) Design, Security Engineering, Authentications, Cybersecurity, Usability Testing, Personally Identifiable Information, Design, Human Factors, Information Privacy",Week 1 | Week 2 | Week 3 | Week 4 | Week 5 | Week 6 | Final Exam,"Jennifer Golbeck, University of Maryland, College Park",Starts Jul 19,Flexible schedule,Learn at your own pace
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.8 out of 5 stars,20K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-tensorflow,4 modules,"Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Computer Vision, Tensorflow, Image Analysis, Machine Learning, Keras (Neural Network Library), Deep Learning",A New Programming Paradigm | Introduction to Computer Vision | Enhancing Vision with Convolutional Neural Networks | Using Real-world Images,Laurence Moroney,Starts Jul 19,Flexible schedule,Approx. 22 hours.Learn at your own pace
Using Databases with Python,4.8 out of 5 stars,21K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-databases,5 modules,"Database Management, Relational Databases, Databases, Data Processing, Data Visualization Software, Python Programming, SQL, Application Programming Interface (API), Web Scraping, Object Oriented Programming (OOP), Object-Relational Mapping, Data Modeling, Database Design",Object Oriented Python | Basic Structured Query Language | Data Models and Relational SQL | Many-to-Many Relationships in SQL | Databases and Visualization,"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 13 hours.Learn at your own pace
Using Python to Access Web Data,4.8 out of 5 stars,44K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/python-network-data,6 modules,"Data Access, JSON, Network Protocols, Restful API, Data Capture, Text Mining, Scripting, Python Programming, Web Scraping, Extensible Markup Language (XML), Hypertext Markup Language (HTML), Data Import/Export, Application Programming Interface (API), Web Services, TCP/IP",Getting Started | Regular Expressions (Chapter 11) | Networks and Sockets (Chapter 12) | Programs that Surf the Web (Chapter 12) | Web Services and XML (Chapter 13) | JSON and the REST Architecture (Chapter 13),"Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 18 hours.Learn at your own pace
Cryptography I,4.8 out of 5 stars,4.4K reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/crypto,7 modules,"Algorithms, Public Key Cryptography Standards (PKCS), Advanced Encryption Standard (AES), Cryptography, Cybersecurity, Key Management, Data Encryption Standard, Encryption, Data Integrity, Authentications, Secure Coding",Course overview and stream ciphers | Block Ciphers | Message Integrity | Authenticated Encryption | Basic Key Exchange | Public-Key Encryption | Final exam,"Dan Boneh, Stanford University",Starts Jul 19,Flexible schedule,Learn at your own pace
Cybersecurity for Everyone,4.7 out of 5 stars,3K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-for-everyone,6 modules,"Governance, Political Sciences, Cyber Security Strategy, Vulnerability, Risk Management, Security Management, Cybersecurity, Cyber Risk, Enterprise Security, Data Security, Security Awareness, Infrastructure Security, Cyber Security Policies, Cyber Governance, Public Safety and National Security, Cyber Attacks, Telecommunications, General Networking, Threat Detection, Computer Security Awareness Training","Cybersecurity for Everyone:  Defining Cyber, Security, and Cybersecurity Policy (Week 1) | Cybersecurity for Everyone: Evolution of the Internet (Week 2) | Cybersecurity for Everyone: Global Telecommunications Architecture and Governance (Week 3) | Cybersecurity for Everyone: Threat Actors and Their Motivations (Week 4) | Cybersecurity for Everyone: The Hacking Process (Week 5) | Cybersecurity for Everyone: End Effects - Direct and Indirect Consequences (Week 6)","Charles Harry, University of Maryland, College Park",Starts Jul 19,Flexible schedule,Approx. 21 hours.Learn at your own pace
C for Everyone: Structured Programming,4.6 out of 5 stars,775 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/c-structured-programming,6 modules,"C++ (Programming Language), Data Structures, C (Programming Language), Algorithms, Command-Line Interface, Debugging, Program Development, Integrated Development Environments, File Systems, Computer Programming",Week 1 | Week 2 | Week 3 | Week 4 | Week 5 | Final,"Ira Pohl, University of California, Santa Cruz",Starts Jul 19,Flexible schedule,Approx. 9 hours.Learn at your own pace
Agile Development,4.7 out of 5 stars,4.8K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/agile-development,,"Usability Testing, Product Development, Team Leadership, Product Improvement, Persona (User Experience), Agile Project Management, DevOps, Product Management, Team Building, Agile Product Development, Design Thinking, Product Testing",Agile Meets Design Thinking | Hypothesis-Driven Development | Product Analytics and AI | Managing an Agile Team,"Alex Cowan, University of Virginia",Starts Jul 19,1 month,at 10 hours. a week
"HTML, CSS, and Javascript for Web Developers",4.7 out of 5 stars,17K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/html-css-javascript-for-web-developers,1 module,"Web Applications, Front-End Web Development, Browser Compatibility, Cross Platform Development, Web Design, Cascading Style Sheets (CSS), Responsive Web Design, Ajax, HTML and CSS, Usability, Javascript, Hypertext Markup Language (HTML), Web Development",Introduction to HTML5,"Yaakov Chaikin, Johns Hopkins University",Starts Jul 19,Flexible schedule,Learn at your own pace
"Assets, Threats, and Vulnerabilities",4.8 out of 5 stars,3.7K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/assets-threats-and-vulnerabilities,4 modules,"Threat Detection, Malware Protection, Security Strategy, Authentications, Risk Management Framework, Cyber Threat Intelligence, Cyber Risk, Vulnerability Assessments, MITRE ATT&CK Framework, Cybersecurity, Cryptography, Vulnerability Management, Threat Modeling, Cyber Attacks, Authorization (Computing), NIST 800-53, Threat Management, Data Security, Security Controls, Identity and Access Management",Introduction to asset security | Protect organizational assets | Vulnerabilities in systems | Threats to asset security,,Starts Jul 19,Flexible schedule,Approx. 19 hours.Learn at your own pace
Blockchain,4.6 out of 5 stars,9K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/blockchain,,"Development Environment, Web Applications, Microsoft Azure, Application Development, FinTech, Test Driven Development (TDD), Transaction Processing, Integrated Development Environments, Cryptography, Encryption, Software Architecture, Distributed Computing",Blockchain Basics | Smart Contracts | Decentralized Applications (Dapps) | Blockchain Platforms,"Bina Ramamurthy, University at Buffalo, The State University of New York",Starts Jul 19,2 months,at 10 hours. a week
Conduct UX Research and Test Early Concepts,4.8 out of 5 stars,5.9K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/conduct-ux-research,4 modules,"Prototyping, Presentations, Information Privacy, Technical Communication, User Experience Design, Usability Testing, Data Ethics, UI/UX Research, Mobile Development, Research Design, User Research",Planning UX research studies | Conducting research with usability studies | Analyzing and synthesizing research results | Sharing research insights for better designs,,Starts Jul 19,Flexible schedule,Approx. 14 hours.Learn at your own pace
Introduction to HTML5,4.7 out of 5 stars,28K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/html,3 modules,"Web Design and Development, Hypertext Markup Language (HTML), Web Servers, Data Validation, Web Design, Web Content Accessibility Guidelines, Cascading Style Sheets (CSS), File Transfer Protocol (FTP), Cloud Hosting, Semantic Web, Usability",Week One: Learning About the Web | Week Two: Structure of a Web Page | Week Three: Hosting and Accessibility,"Colleen van Lent, Ph.D., Charles Russell Severance, University of Michigan",Starts Jul 19,Flexible schedule,Approx. 11 hours.Learn at your own pace
