課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Container and Container Orchestration Fundamentals,4 out of 5 stars,35 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ckad-container-and-container-orchestration-fundamentals,2 modules,"Scalability, Containerization, YAML, DevOps, Command-Line Interface, Microservices, Kubernetes, Linux Administration, Docker (Software), Virtualization, Application Deployment",Foundations of Microservices and Containerization | Docker,,Starts Jul 19,5 hours to complete,
Advanced Kubernetes,3.8 out of 5 stars,27 reviews,Advanced · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/advanced-kubernetes,,"Network Monitoring, Containerization, Kubernetes, Role-Based Access Control (RBAC), Performance Tuning, Network Security, DevOps, CI/CD, Continuous Integration, System Monitoring, Cloud Management, Network Performance Management","Advanced Kubernetes Deployment Strategies and Networking | Securing, Monitoring, and Scaling Kubernetes Clusters | Kubernetes Integration and Advanced Orchestration Techniques",Graham Jones,Starts Jul 19,2 months,at 5 hours. a week
Continuous Delivery with Jenkins in Kubernetes Engine,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-continuous-delivery-with-jenkins-in-kubernetes-engine-freln,,"Software Development, Devops Tools, CI/CD, Application Deployment, Jenkins, Google Cloud Platform, Kubernetes, Continuous Delivery",,"Google Cloud Training, Google Cloud",,Hands-on learning,Learn more
Go Programming Language,2.8 out of 5 stars,32 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/go-programming-language,,"Cloud-Native Computing, Kubernetes, Software Design Patterns, Go (Programming Language), System Programming, Distributed Computing, Application Deployment, Containerization, Performance Tuning, Cloud Applications, API Design, Web Services",Programming with Golang | Advanced Golang Concepts | Mastering Multithreading with Go | Go for Cloud and Networks,,Starts Jul 19,Flexible schedule,Learn at your own pace
Exam Prep CKA: Certified Kubernetes Administrator,3.2 out of 5 stars,12 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/exam-prep-cka-certified-kubernetes-administrator,6 modules,"Cloud Computing Architecture, Network Administration, Kubernetes, Scalability, Network Troubleshooting, Application Deployment, Docker (Software), System Monitoring, Containerization, CI/CD, YAML, Role-Based Access Control (RBAC)","Kubernetes Introduction and Core Concepts | Kubernetes: Storage and Networking | Kubernetes: Scaling Workloads | Kubernetes: Pods and Schedulers | Kubernetes: Cluster Architecture, Installation & Configuration | Kubernetes: Troubleshooting",Whizlabs Instructor,Starts Jul 19,20 hours to complete,
Managing Deployments Using Kubernetes Engine,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-managing-deployments-using-kubernetes-engine-lfjkj,,"Scalability, Containerization, DevOps, Application Deployment, Devops Tools, Kubernetes, Continuous Deployment, Google Cloud Platform, YAML",,"Google Cloud Training, Google Cloud",,Hands-on learning,Learn more
Architecting with Google Compute Engine bahasa Indonesia,4.9 out of 5 stars,722 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gcp-architecture-bhid,,"Containerization, Kubernetes, Terraform, Generative AI, Cloud Applications, Prompt Engineering, API Design, Cloud Computing, CI/CD, Google App Engine, Virtual Machines, Microservices",Google Cloud Fundamentals: Core Infrastructure dalam bahasa Indonesia | Essential Cloud Infrastructure: Foundation - Bahasa Indonesia | Essential Cloud Infrastructure: Core Services dalam bahasa Indonesia | Elastic Cloud Infrastructure: Scaling and Automation dalam bahasa Indonesia | Reliable Cloud Infrastructure: Design and Process dalam bahasa Indonesia,"Google Cloud Training, Google Cloud",Starts Jul 19,1 month,at 10 hours. a week
Automating Image Creation with HashiCorp Packer for DevOps,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-automating-image-creation-with-hashicorp-packer-for-devops-jmqck,10 modules,"Devops Tools, Multi-Cloud, Terraform, Ansible, GitLab, Amazon Web Services, Software Installation, CI/CD, Cloud Platforms, Command-Line Interface, Debugging, Infrastructure as Code (IaC)",Course Introduction | Introduction to HashiCorp Packer | Writing Packer Templates | Builders | Variables | Provisioners | Post-Processors | Code Organization | Troubleshooting Your Packer Builds | Packer Integrations,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Data Center Security Management with Microsoft System Center,4.9 out of 5 stars,44 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/data-center-security-management-with-microsoft-system-center,12 modules,"Disaster Recovery, Security Information and Event Management (SIEM), Incident Response, Virtual Machines, Security Management, Information Systems Security, Payment Card Industry (PCI) Data Security Standards, Security Testing, Data Centers, Microsoft Servers, Windows Servers, Threat Detection, System Monitoring, Configuration Management, DevSecOps, IT Infrastructure, IT Automation",Introduction to Data Center Security Management | Microsoft System Center Overview | Implementing Data Center Security Policies | Security Incident Response and Remediation | Security Monitoring Fundamentals | Security Monitoring with System Center Operations Manager (SCOM) | Advanced Threat Detection and Response | Security Monitoring Best Practices and Case Studies | Compliance Frameworks and Standards | Configuring Compliance Policies with System Center Configuration Manager (SCCM) | Audit Preparation and Management | Automation and DevSecOps in Data Center Security,,Starts Jul 19,19 hours to complete,
Docker Certified Associate (DCA),3.7 out of 5 stars,55 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/docker-certified-associate-dca-course,,"Cloud-Native Computing, Containerization, Development Environment, Command-Line Interface, Security Controls, Linux Administration, Virtualization, DevOps, CI/CD, YAML, Microservices, Application Deployment",Docker Fundamentals | Getting Started with Docker | Advanced Docker,,Starts Jul 19,2 months,at 3 hours. a week
"Cloud Virtualization, Containers and APIs",4.4 out of 5 stars,128 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-virtualization-containers-api-duke,4 modules,"Cloud-Native Computing, Cloud Computing, Containerization, System Monitoring, Cloud Development, Cloud Applications, Cloud Platforms, Flask (Web Framework), Microservices, Virtual Machines, Performance Testing, Cloud Computing Architecture, Amazon Web Services, Continuous Delivery, Kubernetes, Virtualization and Virtual Machines, Application Deployment, DevOps, Cloud Infrastructure",Getting Started with Cloud Building Blocks | Virtualization and Containers | Microservices | Operations,"Noah Gift, Duke University",Starts Jul 19,31 hours to complete,
Kubernetes Fundamentals,4 out of 5 stars,23 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/certified-kubernetes-application-developer-kubernetes-fundamentals,2 modules,"Application Deployment, Containerization, Data Storage, Cloud-Native Computing, Scalability, Systems Architecture, Network Architecture, Command-Line Interface, YAML, Microservices, Kubernetes","Kubernetes Fundamentals and Its Deployment | Kubernetes Pods, Deployments, Replica Sets, Networking and Storage",,Starts Jul 19,5 hours to complete,
CompTIA Network+ (N10-008),4.9 out of 5 stars,9 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-comptia-network-plus-n10-008,,"TCP/IP, Disaster Recovery, Computer Security, Network Infrastructure, General Networking, Authentications, Networking Hardware, OSI Models, Network Monitoring, Data Centers, Remote Access Systems, Virtual Private Networks (VPN)",Networking Fundamentals | Network Implementations and Operations | Advanced Security and Troubleshooting,Packt - Course Instructors,Starts Jul 19,1 month,at 10 hours. a week
Application Development,4.9 out of 5 stars,23 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/developer-application-development,6 modules,"Git (Version Control System), JUnit, Maintainability, Software Development Methodologies, User Story, Agile Software Development, Software Testing, Spring Framework, Requirements Analysis, Code Review, Systems Development, Software Development Life Cycle, Application Development, Debugging, Version Control, Technical Design, Unified Modeling Language, Software Development, Agile Methodology, Java",Requirement analysis and specification | Software development methodologies | Software implementation | Version control with Git | Final project | Technical interview simulation and resume updating,,Starts Jul 19,22 hours to complete,
Project Development in Python,4.3 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-devops-agile-practices-in-python-development,5 modules,"DevOps, Interviewing Skills, Natural Language Processing, Collaboration, Prometheus (Software), Project Management, Needs Assessment, Python Programming, Agile Methodology, Business Requirements, Project Planning, Jira (Software), Portfolio Management, Professional Networking, Communication, Docker (Software)",Introduction to project management for Python developers | Flexibility and collaboration in Python development | Business needs and requirements assessment | Chatbot development with Python | Building your Python portfolio,,Starts Jul 19,19 hours to complete,
Getting Started with Linux Terminal,4.6 out of 5 stars,149 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/getting-started-with-linux-terminal,,"System Configuration, File Management, Unix Commands, Package and Software Management, Linux Commands, Command-Line Interface, Linux, DevOps, Linux Administration",,"Gaspard Baye, Coursera Project Network",,1hour,Learn at your own pace
Build Automation and Continuous Integration,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-build-automation-and-continuous-integration-tgusu,3 modules,"DevOps, Devops Tools, Build Tools, Apache Maven, GitHub, CI/CD, Git (Version Control System), Java, Jenkins, Artifactory",Maven | Artifactory | Jenkins,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
"Spark, Hadoop, and Snowflake for Data Engineering",3.8 out of 5 stars,52 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/spark-hadoop-snowflake-data-engineering,4 modules,"DevOps, Apache Spark, Data Transformation, Data Quality, Big Data, MLOps (Machine Learning Operations), PySpark, Python Programming, Apache Hadoop, Snowflake Schema, SQL, Data Warehousing, Databricks, Data Pipelines, Data Integration, Data Processing",Overview and Introduction to PySpark | Snowflake | Azure Databricks and MLFLow | DataOps and Operations Methodologies,"Noah Gift, Kennedy Behrman, Matt Harrison, Duke University",Starts Jul 19,29 hours to complete,
Jenkins for Beginners,3.6 out of 5 stars,20 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/jenkins-for-beginners,5 modules,"Devops Tools, Systems Administration, Software Configuration Management, Jenkins, Application Deployment, Continuous Deployment, Build Tools, Continuous Delivery, Software Development, CI/CD, User Accounts, DevOps, Software Installation, Command-Line Interface, Continuous Integration",Introduction | Getting Started with Jenkins | Installing Jenkins | Systems Administration with Jenkins | Jenkins Pipelines,Michael Levan,Starts Jul 19,4 hours to complete,
Advanced Kubernetes,4.1 out of 5 stars,18 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/certified-kubernetes-application-developer-advanced-kubernetes,2 modules,"Kubernetes, Application Deployment, YAML, Containerization, Scalability, Performance Tuning, CI/CD, Docker (Software), Secure Coding, Cloud-Native Computing",Kubernetes Implementation and Its Cluster Optimization Techniques | Advanced Kubernetes Management,,Starts Jul 19,4 hours to complete,
Essential Testing Techniques in Software Development,4.4 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/essential-testing-techniques-in-software-development,3 modules,"Test Planning, Acceptance Testing, Maintainability, User Acceptance Testing (UAT), Unit Testing, Software Testing, Software Quality Assurance, Integration Testing, System Testing, Software Development Life Cycle, Functional Testing, Test Case, Regression Testing",Testing Throughout the Software Development Lifecycle (SDLC) | Test Analysis and Design | Experience-based and Collaboration-based Techniques,Board Infinity,Starts Jul 19,Flexible schedule,Learn at your own pace
JavaScript Full Stack Capstone Project,4.9 out of 5 stars,31 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/javascript-full-stack-capstone-project,6 modules,"NoSQL, Restful API, React.js, DevOps, Kubernetes, Authorization (Computing), Database Management, Front-End Web Development, Javascript, Node.JS, CI/CD, MongoDB, Web Applications, Cloud Applications, Back-End Web Development, Application Development, Application Deployment, Full-Stack Web Development, Software Architecture, JavaScript Frameworks","Project Introduction, Repository Setup, User Stories and Database Setup | Back-end APIs and Services | Add Front-end Pages | Back-end APIs for Front-end Components | CI/CD, Containerize, and Deploy | Final Project Submission and Peer Review","Upkar Lidder, Lavanya Thiruvali Sunderarajan",Starts Jul 19,20 hours to complete,
Cloud Security on AWS,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-security-on-aws,1 module,"Threat Detection, Threat Management, Data Loss Prevention, Data Security, Security Controls, Computer Security Incident Management, Security Strategy, Cloud Computing, Identity and Access Management, Incident Response, Amazon Web Services, Security Management, Network Security, Cloud Security, Network Administration, Network Planning And Design, IT Security Architecture, Cloud Standards, AWS Identity and Access Management (IAM), Encryption",Getting Started with AWS Cloud Security,,Starts Jul 19,Flexible schedule,Learn at your own pace
Modern Security Operations,4.2 out of 5 stars,10 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/modern-security-operations,7 modules,"Cybersecurity, Continuous Monitoring, Cyber Security Strategy, Cyber Operations, Digital Transformation, Threat Management, Automation, Agile Methodology, Security Engineering, Cyber Security Assessment, DevOps, Critical Thinking, Threat Detection, Site Reliability Engineering, Incident Response","Module 1: Introduction | Module 2: Modernizing Cyber Threat Management | Module 3: SecOps 101 | Module 4: Autonomic Security Operations Overview | Module 5: Continuous Detection, Continuous Response | Module 6: Get Started with ASO | Module 7: Summary","Google Cloud Training, Google Cloud",Starts Jul 19,8 hours to complete,
Prepare for AZ-204: Developing Solutions for Microsoft Azure,4.7 out of 5 stars,67 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/az-204-developing-solutions-for-microsoft-azure,3 modules,"Application Deployment, Data Storage, Software Development, Cloud Computing, Design Strategies, Virtual Machines, Cloud Applications, Cloud Development, Microsoft Azure, Program Development, Azure DevOps",Prepare for Exam AZ-204: Developing Solutions for Microsoft Azure | Recap on key topics | AZ-204 Practice Exam,,Starts Jul 19,7 hours to complete,
Docker Fundamentals,3.8 out of 5 stars,44 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/docker-certified-associate-docker-fundamentals,1 module,"Virtualization, Software Architecture, Application Deployment, DevOps, Microservices, Containerization, Development Environment, Systems Architecture, Enterprise Application Management, Docker (Software), Cloud-Native Computing",Docker Basics,,Starts Jul 19,2 hours to complete,
Continuous Integration,3.9 out of 5 stars,40 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/continuous-integration,4 modules,"Maintainability, Continuous Monitoring, Continuous Delivery, CI/CD, Automation, Software Development, Docker (Software), GitHub, Application Deployment, Secure Coding, Continuous Deployment, Program Development, Version Control, Development Environment, Continuous Integration, DevOps, Debugging, Systems Integration, System Monitoring, Integration Testing",Continuous Integration (CI) Tenets and Basic Features | Managing the CI Environment and Performing with Travis CI | Connecting Continuous Integration to GitHub and CI Status for Shipping Changes | Creating a Reliable Continuous Integration System and Log Analytics,"Edward Raigosa, University of California, Davis",Starts Jul 19,16 hours to complete,
Terraform for the Absolute Beginner with Hands-on Labs,4.9 out of 5 stars,18 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/terraform-for-the-absolute-beginner,5 modules,"Cloud API, Version Control, Cloud Infrastructure, Terraform, IT Automation, Command-Line Interface, Configuration Management, Infrastructure as Code (IaC)",Introduction to Infrastructure as Code | Introduction to Terraform Essentials | Introduction to Terraform Configuration | Understanding Terraform State Management | Working with Terraform,Vijin Palazhi,Starts Jul 19,15 hours to complete,
Architecting with Google Compute Engine en Français,4.6 out of 5 stars,96 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gcp-architecture-fr,,"Infrastructure Architecture, Kubernetes, Terraform, CI/CD, Google Cloud Platform, Site Reliability Engineering, Cloud Infrastructure, Cloud Computing Architecture, Application Deployment, Cloud Applications, API Design, Restful API",Google Cloud Fundamentals: Core Infrastructure en FranÃ§ais | Essential Cloud Infrastructure: Foundation - FranÃ§ais | Essential Cloud Infrastructure: Core Services en FranÃ§ais | Elastic Cloud Infrastructure: Scaling and Automation en FranÃ§ais | Reliable Cloud Infrastructure: Design and Process en FranÃ§ais,"Google Cloud Training, Google Cloud",Starts Jul 19,1 month,at 10 hours. a week
Design and Implement Processes and Communications,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-and-implement-processes-and-communications-microsoft-devops,3 modules,"Version Control, Process Driven Development, DevOps, Agile Methodology, Application Performance Management, Azure DevOps, Collaborative Software, Microsoft Azure, Continuous Delivery, Continuous Integration",Course Overview | Design and implement traceability and flow of work | Metrics and Collaboration Strategies for DevOps,Whizlabs Instructor,Starts Jul 19,Flexible schedule,Learn at your own pace
Kubernetes in AWS: Create Cluster in EKS in your own VPC,4.6 out of 5 stars,18 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/kubernetes-in-aws-create-cluster-in-eks-in-your-own-vpc,,"Infrastructure as Code (IaC), AWS CloudFormation, Virtual Local Area Network (VLAN), Cloud Infrastructure, Amazon Elastic Compute Cloud, DevOps, Kubernetes, Cloud-Native Computing, Command-Line Interface, Amazon Web Services, AWS Identity and Access Management (IAM), Cloud Computing",,"Rudi Hinds, Coursera Project Network",,2 hours,Learn at your own pace
Virtual Networks in Azure,4.4 out of 5 stars,18 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-virtual-networks,2 modules,"Network Administration, Virtualization, Network Monitoring, Load Balancing, Virtual Machines, Virtual Private Networks (VPN), Network Security, Network Troubleshooting, Cloud Infrastructure, Microsoft Azure, Network Architecture","Working with Virtual Networks | Load Balancing, DNS and Monitor virtual networking",Whizlabs Instructor,Starts Jul 19,6 hours to complete,
Product Owner: Communications & Stakeholder Management,4.7 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/product-owner-communications-stakeholder-management,4 modules,"Team Building, Negotiation, Product Requirements, Backlogs, User Story, Agile Methodology, Virtual Teams, Cross-Functional Collaboration, Prioritization, Stakeholder Communications, Stakeholder Management, Communication, Agile Product Development, Conflict Management, Product Management, Customer experience strategy (CX)",Foundations of Collaboration | Advanced Techniques in Collaboration and Product Development | Managing Product Deliverables Through Effective Collaboration | Final Project and Assessment,"Skill-Up EdTech Team, Mark Bentcover, SkillUp EdTech",Starts Jul 19,Flexible schedule,Learn at your own pace
Reliable Cloud Infrastructure: Design and Process 日本語版,4.6 out of 5 stars,81 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-infrastructure-design-process-jp,11 modules,"Service Level, Cloud Storage, Service Level Agreement, CI/CD, Network Architecture, Scalability, Cloud Computing Architecture, Application Deployment, Restful API, DevOps, System Monitoring, Key Performance Indicators (KPIs), System Design and Implementation, Kubernetes, Cloud Security, API Design, Google Cloud Platform, Microservices",ã¯ããã« | ãµã¼ãã¹ã®å®ç¾© | ãã¤ã¯ã­ãµã¼ãã¹ã®è¨­è¨ã¨ã¢ã¼ã­ãã¯ãã£ | DevOps èªåå | ã¹ãã¬ã¼ã¸ ã½ãªã¥ã¼ã·ã§ã³ã®é¸æ | Google Cloud ã¨ãã¤ããªãã ãããã¯ã¼ã¯ ã¢ã¼ã­ãã¯ãã£ | Google Cloud ã¸ã®ã¢ããªã±ã¼ã·ã§ã³ã®ããã­ã¤ | ä¿¡é ¼æ§ã®é«ãã·ã¹ãã ã®è¨­è¨ | ã»ã­ã¥ãªãã£ | ã¡ã³ããã³ã¹ã¨ã¢ãã¿ãªã³ã° | ã³ã¼ã¹ã®ãªã½ã¼ã¹,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service",Starts Jul 19,8 hours to complete,
Complete Git,4.4 out of 5 stars,21 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/git-certification-course,,"Bitbucket, Development Environment, IntelliJ IDEA, Command-Line Interface, Remote Access Systems, CI/CD, Linux, Version Control, Integrated Development Environments, GitLab, Eclipse (Software), Git (Version Control System)",Git Fundamentals | Branching and Merging in Git | Git with GitLab and BitBucket,,Starts Jul 19,2 months,at 2 hours. a week
"Virtualization, Docker, and Kubernetes for Data Engineering",3.9 out of 5 stars,40 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/virtualization-docker-kubernetes-data-engineering,4 modules,"Command-Line Interface, Software Development Tools, Virtualization, Kubernetes, Virtual Machines, Docker (Software), Containerization, Data Engineering, Database Management, Cloud-Based Integration, Cloud Development, Development Environment, Scalability, Microservices, Application Deployment, Software Development, Devops Tools, CI/CD, Site Reliability Engineering",Virtualization Theory and Concepts | Using Docker | Kubernetes: Container Orchestration in Action | Building Kubernetes Solutions,"Noah Gift, Kennedy Behrman, Matt Harrison, Duke University",Starts Jul 19,27 hours to complete,
Reliable Cloud Infrastructure: Design and Process dalam bahasa Indonesia,4.9 out of 5 stars,227 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-infrastructure-design-process-id,11 modules,"Restful API, Cloud Infrastructure, Microservices, Load Balancing, CI/CD, Key Performance Indicators (KPIs), Google App Engine, Cloud Security, Service Level Agreement, Cloud Storage, Network Architecture, Cloud Computing Architecture, Application Deployment, Devops Tools, Google Cloud Platform, API Design, Site Reliability Engineering, Service Level, Systems Design, Kubernetes",Pengantar | Menentukan Layanan | Desain dan Arsitektur Microservice | Otomatisasi DevOps | Memilih Solusi Penyimpanan | Google Cloud dan Arsitektur Jaringan Hybrid | Men-deploy Aplikasi ke Google Cloud | Merancang Sistem yang Andal | Keamanan | Pemeliharaan dan Pemantauan | Materi Kursus,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service",Starts Jul 19,9 hours to complete,
Reliable Cloud Infrastructure: Design and Process em Português Brasileiro,4.7 out of 5 stars,127 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-infrastructure-design-process-br,11 modules,"Restful API, Load Balancing, Kubernetes, Cloud Security, Scalability, Google App Engine, Google Cloud Platform, DevOps, Cloud Computing, API Design, System Monitoring, CI/CD, Service Level Agreement, Cloud Storage, Cloud Infrastructure, Site Reliability Engineering, Network Architecture, Microservices, Key Performance Indicators (KPIs), Application Deployment",IntroduÃ§Ã£o | DefiniÃ§Ã£o de serviÃ§os | Design e arquitetura de microsserviÃ§os | AutomaÃ§Ã£o de DevOps | Como escolher soluÃ§Ãµes de armazenamento | Google Cloud e arquitetura de rede hÃ­brida | Como implantar aplicativos no Google Cloud | Como criar sistemas confiÃ¡veis | SeguranÃ§a | ManutenÃ§Ã£o e monitoramento | Recursos do curso,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service",Starts Jul 19,Flexible schedule,Approx. 8 hours.Learn at your own pace
Containers in the Cloud,3.1 out of 5 stars,34 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/codio-containers-cloud,,"Kubernetes, Unix, Ansible, Security Controls, Terraform, Linux, Amazon Elastic Compute Cloud, IT Automation, Cloud Infrastructure, Cloud Computing Architecture, Systems Development, Application Deployment",Container Creation and Orchestration Basics | Introduction to Terraform | Intro to Managing Resources Using Infrastructure-as-Code,"Mohit Chandarana, Max Kraev, Anh Le, Chalece DeLaCoudray",Starts Jul 19,1 month,at 10 hours. a week
Kubernetes Integration and Advanced Orchestration Techniques,4.4 out of 5 stars,11 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-kubernetes-third-course-3,3 modules,"Command-Line Interface, Containerization, Application Deployment, Continuous Integration, Package and Software Management, CI/CD, Git (Version Control System), Continuous Deployment, DevOps, Kubernetes, YAML","Welcome & Module 1: Integrating Kubernetes with CI/CD Pipelines | Module 2: Kubernetes Package Management with Helm | Module 3: Advanced Orchestration Techniques: Operators, Custom Controllers, and GitOps",Graham Jones,Starts Jul 19,11 hours to complete,
Continuous Integration & Continuous Deployment with Jenkins,3.6 out of 5 stars,10 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/inte,3 modules,"Apache Maven, DevOps, Git (Version Control System), CI/CD, Shell Script, Application Servers, Devops Tools, Apache Tomcat, Continuous Integration, Application Deployment, Docker (Software), Continuous Deployment, Continuous Delivery, Application Lifecycle Management, Jenkins",Jenkins Fundamentals | Jenkins CLI and Deployment | Jenkins X and Jenkins with Docker,,Starts Jul 19,7 hours to complete,
Cloud Support Essentials: A Technical Approach,4.7 out of 5 stars,19 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-support-essentials,4 modules,"Communication, Linux Commands, Software Installation, File Management, Network Infrastructure, Linux Administration, Network Security, Command-Line Interface, System Configuration, Linux, Technical Support, Operating Systems, DevOps, Network Troubleshooting, Amazon Web Services",Module 1: Linux Command Line | Module 2: Command Line Troubleshooting | Module 3: Network Troubleshooting | Module 4: Troubleshooting Scenarios,"Alex G., Oksana Hoeckele, Amazon Web Services",Starts Jul 19,10 hours to complete,
CI/CD for Software Developers,3.3 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-cicd-for-software-developers,3 modules,"Application Deployment, Git (Version Control System), Version Control, GitHub, DevOps, Continuous Deployment, Automation, Test Automation, Key Management, Software Development Tools, CI/CD, Software Quality Assurance, Continuous Integration",CI/CD Overview | Continuous Integration | Continuous Deployment,"Chalece DeLaCoudray, Max Kraev",Starts Jul 19,Flexible schedule,Learn at your own pace
Introdução aos Sistemas de Informação para Negócios,4.7 out of 5 stars,69 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introducao-aos-sistemas-de-informacao-para-negocios,,"Social Media, Service Management, Data Strategy, Systems Integration, IT Service Management, Organizational Strategy, DevOps, Application Programming Interface (API), Information Technology Infrastructure Library, E-Commerce, Digital Transformation, Information Systems Security",Sistemas e Tecnologias Digitais nas OrganizaÃ§Ãµes | Gerenciamento de ServiÃ§os de TI | IntegraÃ§Ã£o e CiberseguranÃ§a entre os Sistemas de InformaÃ§Ã£o | Uma Perspectiva PrÃ¡tica da TransformaÃ§Ã£o Digital,"Cesar Alexandre de Souza, Edson Germano, Italo Flammia, Manoel Veras, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o",Starts Jul 19,3 months,at 10 hours. a week
Vector Databases: An Introduction with Chroma DB,4.6 out of 5 stars,35 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/vector-databases-introduction-with-chromadb,1 module,"Data Architecture, NoSQL, Database Architecture and Administration, Scalability, Data Storage Technologies, Image Analysis, Generative AI, Database Management, AI Personalization, Databases",Building Blocks of Vector Databases,"IBM Skills Network Team, Richa Arora",Starts Jul 19,4 hours to complete,
Mastering Ansible Automation,4.1 out of 5 stars,24 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mastering-ansible-automation,3 modules,"Package and Software Management, Automation, Application Servers, DevOps, Configuration Management, Infrastructure as Code (IaC), Linux Administration, Web Applications, YAML, Unix, File Management, Unix Shell, Version Control, Ansible, System Configuration, User Accounts, Cloud Infrastructure",Introduction to Ansible | Automations | Connecting to Web-Based Systems,"Evan Fingerman, Max Kraev",Starts Jul 19,10 hours to complete,
Ansible for the Absolute Beginners,4.2 out of 5 stars,10 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ansible-for-the-absolute-beginners,5 modules,"Infrastructure as Code (IaC), IT Automation, Configuration Management, Automation, YAML, Devops Tools, Ansible, System Configuration, Scripting",Ansible Introduction | Ansible Inventory | Ansible Variables | Ansible Concepts | Advanced Ansible Techniques,Mumshad Mannambeth,Starts Jul 19,11 hours to complete,
Advanced Docker,3.5 out of 5 stars,13 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/docker-certified-associate-advanced-docker,3 modules,"Data Storage Technologies, Network Model, Security Controls, Scalability, Docker (Software), DevOps, YAML, Application Deployment, Network Administration, Microservices, Containerization","Docker Networks | Docker Orchestration | Docker Container Storage, Volumes, and Security",,Starts Jul 19,9 hours to complete,
