課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Architecting with Google Kubernetes Engine: Production en Español,4.9 out of 5 stars,33 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-es,7 modules,"Continuous Integration, Authentications, Cloud Storage, Database Management Systems, Data Storage Technologies, Identity and Access Management, Managed Services, Continuous Delivery, Authorization (Computing), Kubernetes, DevOps, Cloud Security, Cloud-Native Computing, CI/CD, Application Deployment, Google Cloud Platform, Role-Based Access Control (RBAC)",IntroducciÃ³n al curso sobre producciÃ³n | Control de acceso y seguridad en Kubernetes y Google Kubernetes Engine | Registro y supervisiÃ³n en Google Kubernetes Engine | Usa servicios de almacenamiento administrados de Google Cloud con Google Kubernetes Engine | Uso de CI/CD con Google Kubernetes Engine | Resumen del curso sobre producciÃ³n | Recursos del curso,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
The Bash Shell and Basic Scripting in Linux,4.2 out of 5 stars,30 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/the-bash-shell-and-basic-scripting-in-linux,,"Bash (Scripting Language), Scripting, Systems Administration, Unix Commands, Linux Administration, Linux Commands, IT Automation, Scripting Languages, Unix, Linux, Shell Script, File Systems",,"Moustafa Ashmawy, Coursera Project Network"
Foundation to Multi-Cloud,4.9 out of 5 stars,52 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/foundation-to-multi-cloud,3 modules,"Cloud-Native Computing, Infrastructure as Code (IaC), Threat Modeling, Cloud Computing Architecture, Multi-Cloud, Kubernetes, Containerization, Microsoft Azure, Cloud Services, Amazon Web Services, Hybrid Cloud Computing, Terraform, Cloud Computing, Application Deployment, Cloud Infrastructure, Cloud Platforms",What is Multi-Cloud | Kubernetes and Containers | Terraform and Cloud Network,
Complete Git,4.4 out of 5 stars,20 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/git-certification-course,,"Bitbucket, CI/CD, Version Control, Command-Line Interface, Eclipse (Software), Integrated Development Environments, GitLab, Linux, IntelliJ IDEA, Development Environment, Software Development, Code Review",Git Fundamentals | Branching and Merging in Git | Git with GitLab and BitBucket,
Security: A Comprehensive Approach,4.7 out of 5 stars,26 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/security-a-comprehensive-approach,,"System Monitoring, Cloud-Native Computing, Cloud Computing Architecture, Cloud Infrastructure, Cloud Computing, Disaster Recovery, Microsoft Windows, Cloud Management, System Configuration, Linux, Operating Systems, Infrastructure As A Service (IaaS)",Hardware and Operating System Foundations III | Cloud Computing Security - Master's | Cloud: Infrastructure as a Service - Master's,"Marwan Omar, Kevin Vaccaro, Thomas Johnson, Illinois Tech"
Hands-on with AWS: Software Development Practices,4.8 out of 5 stars,17 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-software-dev,2 modules,"Continuous Delivery, Software Development, Git (Version Control System), Software Testing, DevOps, CI/CD, Amazon Web Services, Version Control, Unit Testing, Application Deployment, Test Automation, Continuous Integration",Week 1: From Code to Application Delivery | Week 2: Testing and Deployment Pipelines,"Morgan Willis, Russell Sayers, Seph Robinson, Amazon Web Services"
Automation with Ansible,3.2 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/automation-with-ansible,3 modules,"Ansible, Automation, Cloud Infrastructure, Devops Tools, YAML, DevOps, Command-Line Interface, Linux, Infrastructure as Code (IaC), Encryption, Virtual Machines, System Configuration",Course Introduction and Setting up Ansible | Automation with Ansible-Part 1 | Automation with Ansible-Part 2,Whizlabs Instructor
Rust for Large Language Model Operations (LLMOps),4.1 out of 5 stars,11 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/rust-llmops,4 modules,"Cloud Development, Rust (Programming Language), Cloud Security, Amazon Web Services, DevOps, Application Deployment, Applied Machine Learning, System Monitoring, Machine Learning, Deep Learning, Large Language Modeling, MLOps (Machine Learning Operations), PyTorch (Machine Learning Library), Generative AI, CI/CD, Natural Language Processing",DevOps Concepts for MLOps | Rust Hugging Face Candle | Key LLMOps Technologies | Key Generative AI Technologies,"Noah Gift, Alfredo Deza, Duke University"
Craft an AutoGPT Gen AI Instrument with Rust & GPT-4,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-craft-an-autogpt-code-generation-ai-instrument-leveraging-rust-and-gpt-4,,"ChatGPT, Automation, Secure Coding, Agentic systems, Command-Line Interface, Generative AI, Web Servers, Rust (Programming Language), Web Applications, OpenAI, Unit Testing, Authentications",Introduction and Rust Basics | Intermediate Rust Programming and Web Server Development | Advanced Rust Programming and AutoGPT Development,Packt - Course Instructors
Cloud Deployment and Scaling with ASP.NET Core,5 out of 5 stars,104 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-deployment-and-scaling-with-asp-net-core,4 modules,"Infrastructure As A Service (IaaS), Cloud Solutions, Cloud Infrastructure, Disaster Recovery, ASP.NET, Cloud Computing Architecture, Scalability, Amazon Web Services, Cloud Platforms, Cloud Applications, Cloud Computing, Google App Engine, Cloud Services, Application Deployment, Load Balancing, Microsoft Azure",Introduction to Cloud Computing | Deploying ASP.NET Core Applications to the Cloud | Scaling and Load Balancing | High Availability and Disaster Recovery,
Kubernetes in AWS: Create Cluster in EKS in your own VPC,4.6 out of 5 stars,18 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/kubernetes-in-aws-create-cluster-in-eks-in-your-own-vpc,,"Cloud Infrastructure, Virtual Local Area Network (VLAN), AWS Identity and Access Management (IAM), Cloud-Native Computing, Kubernetes, Amazon Elastic Compute Cloud, Cloud Computing, AWS CloudFormation, Amazon Web Services, Command-Line Interface, Infrastructure as Code (IaC), DevOps",,"Rudi Hinds, Coursera Project Network"
"Agile Excellence with Scrum: Planning, CI, Backlog Mastery",N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/agile-excellence-with-scrum,,"Lean Methodologies, Agile Product Development, Kanban Principles, Backlogs, Product Roadmaps, Scaled Agile Framework, User Story, Agile Methodology, Stakeholder Engagement, Sprint Retrospectives, Stakeholder Communications, Agile Software Development","Scrum Fundamentals and Industry Planning Techniques | Crafting Effective User Stories in Agile - Agile Excellence | Backlog Mastery, Product Ownership, and Industry Tools",Board Infinity
Tencent Cloud Solutions Architect Professional,4.3 out of 5 stars,13 reviews,Advanced · Course · 3 - 6 Months,https://www.coursera.org/learn/tencent-cloud-solutions-architect-professional,13 modules,"Cloud Applications, Cloud Platforms, Scalability, Distributed Denial-Of-Service (DDoS) Attacks, Cloud Infrastructure, Private Cloud, Cloud Computing Architecture, Systems Architecture, Disaster Recovery, Microservices, Cloud-Native Computing, Software Architecture, Hybrid Cloud Computing, Serverless Computing, Data Migration, Cloud Security, Solution Architecture, DevOps, Cloud Computing",Enterprise Cloud | Cloud Migration | Cloud Native Application Design | Building High-Availability Architecture | Handling Traffic Peaks | Information Security | Big Data Applications | Hybrid Cloud | AI Solutions | Gaming Solutions | Video Solutions | Architecture Design Practices | Final Quiz,"Anthony Siu, Tencent Cloud"
GCP Professional Architect,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/gcp-professional-architect-course,,"Application Deployment, Kubernetes, Cloud Computing Architecture, Cloud Infrastructure, Google App Engine, Cloud Computing, Network Monitoring, Public Cloud, Big Data, Cloud Management, Site Reliability Engineering, Data Processing","Cloud Computing and GCP Fundamentals | GCP Computing and Storage Services | Deployment in GCP | GCP Security and Networking | Database, Big Data, and DevOps Services in GCP | Achieving Excellence in GCP Architecting",
Design and Implement Build and Release Pipelines,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-and-implement-build-and-release-pipelines-microsoft-devops,2 modules,"DevOps, Microsoft Azure, Version Control, Test Engineering, Continuous Integration, Application Deployment, Azure DevOps, Infrastructure as Code (IaC), Development Testing, Release Management, Continuous Delivery, CI/CD, YAML, Software Versioning, GitHub, Package and Software Management",Strategizing Package Management and Pipeline Testing | Implementing and Managing Pipelines and Deployments with Infrastructure as Code,Whizlabs Instructor
Python and Rust with Linux Command Line Tools,5 out of 5 stars,13 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-rust-linux,4 modules,"Program Development, Rust (Programming Language), Software Development Tools, Amazon Web Services, Debugging, Command-Line Interface, Maintainability, Serverless Computing, Python Programming, Unix Commands, Linux Commands, Performance Tuning, Software Testing, Application Deployment, System Programming",Introduction to Command-line tools with Python and Rust | Advanced Command-line tool development | Using Rust with Python | Rust AWS Lambda,"Noah Gift, Alfredo Deza, Duke University"
Architecting with Google Compute Engine auf Deutsch,4.6 out of 5 stars,19 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gcp-architecture-de,,"Application Deployment, Kubernetes, CI/CD, Containerization, Cloud Computing Architecture, Cloud Infrastructure, Cloud Computing, Service Level, Prompt Engineering, Microservices, Infrastructure As A Service (IaaS), Google Cloud Platform",Google Cloud Fundamentals: Core Infrastructure | Essential Google Cloud Infrastructure: Foundation | Essential Google Cloud Infrastructure: Core Services | Elastic Google Cloud Infrastructure: Scaling and Automation | Reliable Google Cloud Infrastructure: Design and Process,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
Making Data Science Work for Clinical Reporting,4.2 out of 5 stars,10 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/making-data-science-work-for-clinical-reporting,7 modules,"Agile Software Development, Quality Assurance, Version Control, Package and Software Management, Data Quality, Agile Methodology, Risk Management, GitHub, Clinical Trials, Maintainability, R Programming, DevOps, Data Sharing, Clinical Data Management, Medical Privacy, Statistical Reporting",Making Data Science work for clinical reporting | The burden of being faultless and transparent | Bringing DevOps practices and agile mindset to clinical reporting | Version control and git flows for reproducible clinical reporting | Making code reusable and robust in clinical reporting  â a call for InnerSourcing | Assessing and managing risk | Conclusion,"Dinakar Kulkarni, Kamila Duniec, Kamil Wais, Daniel Sabanes Bove, James Black, Kieran Martin, Holger Langkabel"
Gerenciamento de Serviços de TI,4.5 out of 5 stars,25 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gerenciamento-de-servicos-de-ti,4 modules,"IT Service Management, Service Improvement, IT Management, Agile Methodology, Supplier Management, Service Design, Information Technology Infrastructure Library, Governance, Service Management, Innovation, DevOps, Continuous Improvement Process",MÃ³dulo 1 | Novos Conceitos: CriaÃ§Ã£o Conjunta de Valor | MÃDULO 2 | PRINCÃPIOS NORTEADORES E DIMENSÃES DO SERVIÃO | MÃ³dulo 3 | Sistema de Valor do ServiÃ§o | MÃ³dulo 4 | PrÃ¡ticas de Gerenciamento de ServiÃ§os,"Manoel Veras, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o"
Developing a REST API with Go and Cloud Run,N/A,N/A,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-developing-a-rest-api-with-go-and-cloud-run-tdech,,"Data Management, Data Access, DevOps, Google Cloud Platform, Go (Programming Language), Database Application, Personally Identifiable Information, API Design, Cloud Applications, Application Deployment, API Gateway, Restful API, Cloud API",,"Google Cloud Training, Google Cloud"
Introduction to GitHub Actions,2.9 out of 5 stars,18 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/introduction-to-github-actions,,"YAML, DevOps, GitHub, Software Testing, CI/CD, Automation",,"Alfredo Deza, Duke University"
Getting Started with Docker,3.3 out of 5 stars,15 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/docker-certified-associate-getting-started-with-docker,2 modules,"Application Deployment, DevOps, Software Installation, Cloud-Native Computing, Command-Line Interface, Containerization, Docker (Software), CI/CD, Linux Administration",Getting Started with Docker | Beyond Basics: Docker Images and Docker Containers,
Kubernetes Essentials - Deploying and Managing Applications,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-kubernetes-essentials-deploying-and-managing-applications-aa6tr,6 modules,"Scalability, Cloud-Native Computing, Kubernetes, Devops Tools, Infrastructure Architecture, Software Installation, Command-Line Interface, YAML, Automation, Application Deployment, Containerization",[Kubernetes] High-Level Overview | [Kubernetes] Installing Tools | [Kubernetes] Running Containers with Kubernetes | [Kubernetes] Object Management and YAML Manifests | [Kubernetes] Working with ReplicaSets and Deployments | [Kubernetes] In-Depth Look at Kubernetes Services,Packt - Course Instructors
Teaching Impacts of Technology: Workplace of the Future,4 out of 5 stars,6 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/teach-impacts-technology-workplace-future,5 modules,"Databases, Big Data, File Transfer Protocol (FTP), Data Science, Cloud Storage, Computer Science, Cloud Computing, Technical Communication, Digital Transformation, Hypertext Markup Language (HTML), Education Software and Technology, SQL, Amazon Web Services",Course Orientation | Getting a Job in New Ways | Physical Ties to Work | Advancing your career in the technical world | Impacts of Computing and Pedagogy,"Beth Simon, University of California San Diego"
Design and Implement a Source Control Strategy,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-and-implement-a-source-control-strategy-microsoft-devops,2 modules,"Azure DevOps, Microsoft Azure, Application Deployment, Version Control, Release Management, Git (Version Control System), Continuous Deployment, Code Review, Infrastructure as Code (IaC)",Design and implement branching strategies for the source code | Configure and manage repositories,Whizlabs Instructor
Machine Learning Operations (MLOps) with Vertex AI: Manage Features,4 out of 5 stars,8 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-operations-with-vertex-ai-manage-features,4 modules,"Applied Machine Learning, Google Cloud Platform, Feature Engineering, MLOps (Machine Learning Operations), Data Processing, DevOps, Data Modeling, Data Storage Technologies, Data Management, Data Security",Welcome to the Machine Learning Operations (MLOps) with Vertex AI: Manage Features | Introduction to Vertex AI Feature Store | Machine Learning Operations (MLOps) with Vertex AI: Manage Features An in depth look | Summary,"Google Cloud Training, Google Cloud"
Set up a Continuous Integration (CI) workflow in CIrcleCI,4.4 out of 5 stars,17 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/setup-continuous-integration-ci-workflow-in-circleci,,"Git (Version Control System), Version Control, Application Deployment, Javascript, Continuous Integration, CI/CD, GitHub, Node.JS, Software Development Tools, Software Development, Test Automation",,"Rudi Hinds, Coursera Project Network"
Ansible for the Absolute Beginners,4.1 out of 5 stars,9 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ansible-for-the-absolute-beginners,5 modules,"System Configuration, Configuration Management, Automation, Devops Tools, Infrastructure as Code (IaC), IT Automation, Scripting, Ansible, YAML",Ansible Introduction | Ansible Inventory | Ansible Variables | Ansible Concepts | Advanced Ansible Techniques,Mumshad Mannambeth
Kubernetes Integration and Advanced Orchestration Techniques,4.4 out of 5 stars,11 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-kubernetes-third-course-3,3 modules,"Containerization, DevOps, Continuous Integration, Git (Version Control System), Continuous Deployment, Application Deployment, Kubernetes, YAML, CI/CD, Package and Software Management, Command-Line Interface","Welcome & Module 1: Integrating Kubernetes with CI/CD Pipelines | Module 2: Kubernetes Package Management with Helm | Module 3: Advanced Orchestration Techniques: Operators, Custom Controllers, and GitOps",Graham Jones
Build a CI/CD Pipeline with Docker: From Code to Deployment,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/build-a-cicd-pipeline-with-docker-from-code-to-deployment,,"CI/CD, Amazon Web Services, GitHub, Continuous Integration, Application Deployment, Amazon Elastic Compute Cloud, Cloud Hosting, Cloud Applications, Containerization, Continuous Deployment, Spring Boot, DevOps, Docker (Software)",,"Adem Hassine, Coursera Project Network"
Creating Azure Serverless Functions in a Real-World Scenario,4.4 out of 5 stars,9 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/creating-azure-serverless-functions-in-a-real-world-scenario,,"Cloud Development, Microservices, DevOps, Microsoft Azure, Software Development, Cloud Computing Architecture, Front-End Web Development, Serverless Computing, Hypertext Markup Language (HTML), Microsoft Visual Studio, Platform As A Service (PaaS), Cloud Computing, NoSQL",,"Rogerio Guimaraes, Coursera Project Network"
Design Security and Monitor Strategies in Azure,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-security-and-monitor-strategies-in-azure-microsoft-devops,2 modules,"Vulnerability Scanning, Personally Identifiable Information, System Monitoring, DevSecOps, Continuous Monitoring, Performance Tuning, Azure Active Directory, Application Performance Management, Security Controls, Authentications, Authorization (Computing), Identity and Access Management, Microsoft Azure, Role-Based Access Control (RBAC), DevOps, Azure DevOps",Develop a security and compliance plan | Implement an instrumentation strategy,Whizlabs Instructor
Advanced Docker,3.5 out of 5 stars,13 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/docker-certified-associate-advanced-docker,3 modules,"Containerization, Scalability, Microservices, Application Deployment, Docker (Software), DevOps, YAML, Network Model, Security Controls, Network Administration, Data Storage Technologies","Docker Networks | Docker Orchestration | Docker Container Storage, Volumes, and Security",
Development and Operation on Alibaba Cloud,4.7 out of 5 stars,9 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/develop-and-operate-alibaba-cloud,,"Application Deployment, Kubernetes, Containerization, Cloud Infrastructure, Cloud Computing, Terraform, Application Performance Management, Database Management, Systems Administration, Cloud Applications, Cloud Management, Performance Tuning",Deploy and Manage Your Application on Alibaba Cloud | Operate Alibaba Cloud Systems and Services | DevOps on Alibaba Cloud,"Steve Xue, Jeremy Pedersen, Alibaba Cloud Academy"
Continuous Integration and Continuous Deployment,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/continuous-integration-and-continuous-deployment,4 modules,"Configuration Management, Continuous Deployment, Software Development Tools, Version Control, Application Deployment, Jenkins, Ansible, Infrastructure as Code (IaC)",Build Automation with Maven and Gradle | Continuous Integration and Deployment using Jenkins | Configuration Management with Ansible | Course Wrap-Up and Assessment,
Integração e Cibersegurança entre os Sistemas de Informação,4.8 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/integracao-e-ciberseguranca-entre-os-sistemas-de-informacao,4 modules,"Cloud Services, Cybersecurity, Microservices, DevOps, Information Technology, Interoperability, Information Systems Security, IT Security Architecture, Software As A Service, Data Security, Systems Integration, Application Programming Interface (API), Cloud Computing, Web Services, Application Security",MÃ³dulo 1 | Interoperabilidade e Conectividade entre Sistemas de InformaÃ§Ã£o | MÃ³dulo 2 | API Economy | MÃ³dulo 3 | AmeaÃ§as CibernÃ©ticas no Uso de APIs | MÃ³dulo 4 | Tecnologias e PrÃ¡ticas Viabilizadoras da Economia API,"Edson Germano, FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o"
Introduction to Docker,3 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-docker,3 modules,"YAML, Software Development, CI/CD, Data Store, Microservices, DevOps, Application Deployment, Virtualization, Docker (Software), Virtualization and Virtual Machines, Development Environment, Containerization, Application Security, Command-Line Interface",Welcome & Module 1 : Welcome to Containerization and Docker | Module 2: Managing Docker Containers & Images | Module 3: Orchestrating Multi-Container Applications with Docker,Alok Agrawal
ITIL V4 Explanation of Service Value System & its Components,5 out of 5 stars,39 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/itilv4-service-value-systems-and-its-components,3 modules,"Customer experience improvement, User Feedback, Agile Methodology, IT Service Management, Governance, Automation, Service Improvement, Continuous Improvement Process, Innovation, Service Management, Information Technology Infrastructure Library, Process Improvement and Optimization",ITIL Service Value System | ITIL Agile and Devops | Governance,
Application Modernization for Enterprise Systems,5 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/application-modernization-for-enterprise-systems,3 modules,"DevOps, Hybrid Cloud Computing, Data Integration, CI/CD, Computer Programming, Event-Driven Programming, Cloud API, IBM Cloud, z/OS, Mainframe Technologies, Microservices, Application Programming Interface (API), Application Deployment, Data Access, Cloud-Based Integration, Cloud Applications, Application Performance Management, Mainframe Computing","Why Application Modernization for Mainframe? | Application Discovery, Implement Enterprise DevOps and API Management | Colocate applications, modern access to data, respond to events, and optimized CQRS",Mark Bylok
Continuous Integration and Deployment with ASP.NET Core,4.8 out of 5 stars,17 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/continuous-integration-and-deployment-with-aspnet-core,4 modules,"Application Performance Management, Test Automation, Continuous Integration, Continuous Deployment, Release Management, Version Control, Unit Testing, CI/CD, Application Deployment, System Monitoring, Software Testing, Cloud Platforms, DevOps, Containerization, ASP.NET, Software Development Tools",Introduction to CI/CD | Configuring Automated Builds | Deployment Strategies | Monitoring and Continuous Delivery,
Scaling with Google Cloud Operations - 日本語版,4.4 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/understanding-google-cloud-security-and-operations-ja,5 modules,"Cost Management, Cloud Computing, Cloud-Native Computing, Public Cloud, Google Cloud Platform, Customer Support, Cloud Infrastructure, Scalability, Cloud Management, Identity and Access Management, Site Reliability Engineering, Disaster Recovery, DevOps",ã³ã¼ã¹ã®æ¦è¦ | è²¡åã¬ããã³ã¹ã¨ã¯ã©ã¦ãè²»ç¨ç®¡ç | å¹æçãªéç¨ã¨ä¿¡é ¼æ§ã®å¤§è¦æ¨¡ãªç¢ºä¿ | Google Cloud ã«ãããµã¹ããããªãã£ã®å®ç¾ | ã³ã¼ã¹ã®ã¾ã¨ã,"Google Cloud Training, Google Cloud"
Exam Prep CJE: Certified Jenkins Engineer,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cje-certified-jenkins-engineer,4 modules,"Jenkins, Version Control, Application Programming Interface (API), CI/CD, Containerization, Distributed Computing, User Interface (UI), Continuous Deployment, Continuous Delivery, Software Development Tools, Security Requirements Analysis, DevOps, Continuous Integration",Jenkins: Introduction and Key Concepts | Jenkins: Features | Jenkins: Building Continuous Delivery (CD) Pipelines | Jenkins: Continuous Deployment-as-code,Whizlabs Instructor
AWS Lambda إنشاء صورة مصغرة بإستخدام السيرفرليس و,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/serverless-computing-using-aws-lambda,1 module,"Serverless Computing, Solution Architecture, Amazon Web Services, AWS Identity and Access Management (IAM), Cloud Solutions, Cloud Computing, Amazon S3, DevOps",ÙÙØ®Øµ Ø§ÙÙØ´Ø±ÙØ¹,"Omar Fathy, Coursera Project Network"
Azure CloudOps: Automating Infrastructure & Cost Control,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/azure-cloudops-automating-infrastructure--cost-control,1 module,"Git (Version Control System), Cloud Computing, CI/CD, Automation, Process Optimization, Microsoft Azure, Compliance Training, Continuous Deployment, Role-Based Access Control (RBAC), Continuous Integration, DevOps, Infrastructure as Code (IaC), User Provisioning, Virtual Machines, Azure DevOps, System Monitoring, Cloud Management, Cloud Infrastructure",Azure CloudOps: Automating Infrastructure & Cost Control,"Renaldi Gondosubroto, Coursera Instructor Network"
Getting Started with Puppet,3.2 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/getting-started-with-puppet,3 modules,"System Configuration, Puppet (Configuration Management Tool), Query Languages, Devops Tools, Configuration Management, YAML, DevOps, Development Environment, JSON, Infrastructure as Code (IaC), Database Management, Software Installation","Puppet Overview, Architecture and Installation | Puppet Code: Manifests and Modules | Organizing Puppet Environment with Additional Features and Tools",Whizlabs Instructor
Containerization and Orchestration,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/containerization-and-orchestration,5 modules,"Continuous Monitoring, Application Deployment, Microservices, Prometheus (Software), Docker (Software), Kubernetes, DevOps, Scalability, Cloud-Native Computing, Containerization, System Monitoring, Grafana, YAML",Containerization using Docker | Advanced Docker Management and Orchestration | Introduction to Kubernetes | Kubernetes Networking and Storage | Course Wrap-Up and Assessment,
Git for beginners with Hands-on Labs,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/git-for-beginners,5 modules,"Continuous Integration, Git (Version Control System), Collaborative Software, DevOps, Version Control, GitHub, Software Installation, File Management",Git Introduction | GIT Branches | Initialize Remote Repositories | Rebasing | Resetting and Reverting,Lydia Halie
PowerShell for Automating Administration,2.8 out of 5 stars,6 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-powershell-for-automating-administration-zi82v,9 modules,"Systems Administration, Scripting, Automation, Data Import/Export, Remote Access Systems, Debugging, Cloud Computing, Service Management, Windows Servers, Extensible Markup Language (XML), Software Installation, Administration, Windows PowerShell, Data Validation, Server Administration",PowerShell to Install Software on Multiple Remote Computers | PowerShell Automation Concepts | CSV File Handling with PowerShell | Administering Planned Service Restarts | Project Introduction | Lab Setup | Server Validation Script | Report Consolidation and Code Enhancement | Productionization of the Application Validation Tool,Packt - Course Instructors
Architecting Applications for IBM Z and Cloud,4.9 out of 5 stars,8 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/architecting-applications-ibm-z-cloud,6 modules,"z/OS, Cloud Applications, Mainframe Computing, Microservices, Enterprise Architecture, DevOps, Application Development, Data Integration, Software Architecture, Event-Driven Programming, Containerization, Application Lifecycle Management, Systems Integration, IBM Cloud, Restful API",Introduction to application modernization | Lifecycle Enablement | Application Centric | Data Centric Integration | Event Driven | Summary,Martin Keen
Infrastructure as Code and Monitoring,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/infrastructure-as-code-and-monitoring,4 modules,"CI/CD, Terraform, YAML, System Monitoring, AWS CloudFormation, Query Languages, Infrastructure as Code (IaC), Prometheus (Software), Cloud Infrastructure, Devops Tools, Grafana, Amazon Web Services, Continuous Monitoring",Provisioning using Terraform | Infrastructure as Code with AWS CloudFormation | Monitoring with Prometheus and Grafana | Course Wrap-Up and Assessment,
Cloud Computing and GCP Fundamentals,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gcp-professional-architect-cloud-computing-and-gcp-fundamentals,2 modules,"Cloud Computing, Devops Tools, Cloud Security, Cloud Management, Cloud Storage, Cloud Applications, Public Cloud, Data Security, Google Cloud Platform, DevOps, Infrastructure As A Service (IaaS), Cloud Infrastructure, Application Deployment, User Accounts",Introduction to Cloud Computing and GCP | Overview of GCP Services and Managing GCP Services,
Docker for the Absolute Beginner - Hands-On,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-docker-for-the-absolute-beginner-hands-on-rxori,10 modules,"Application Deployment, DevOps, Development Environment, Linux, Docker (Software), Containerization, Command-Line Interface, Cloud Infrastructure, YAML, Kubernetes, Virtualization","Introduction | Docker Commands | Docker Run | Docker Images | Docker Compose | Docker Registry | Docker Engine, Storage, and Networking | Docker on Mac and Windows | Container Orchestration â Docker Swarm and Kubernetes | Thank You",Packt - Course Instructors
إنشاء تطبيق قابل للتوسع باستخدام AWS EKS عبر AWS Console,4.8 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/iinsha-tatbiq-qabil-liltawasue-biastikhdam-aws-eks-aabr-aws-console,1 module,"AWS CloudFormation, Containerization, Scalability, Amazon Web Services, Kubernetes, Load Balancing, Amazon Elastic Compute Cloud, Cloud Applications, AWS Identity and Access Management (IAM), Application Deployment, Cloud Development, DevOps",ÙÙØ®Øµ Ø§ÙÙØ´Ø±ÙØ¹,"Ahmed Mourad, Coursera Project Network"
